"name","param","est","se","N","bic","rr","rr_low","rr_high"
"2017-2019","commune7107",-0.185672842705679,0.00486494123274453,11772,59250.300165722,-16.9454730517463,-17.7336578662107,-16.1497367248937
"2017-2019","commune7108",-0.189785668291555,0.00479738608083195,11772,59250.300165722,-17.286360349683,-18.0604614143632,-16.5049461798929
"2017-2019","commune7109",-0.176584186154421,0.00482367674960567,11772,59250.300165722,-16.187178260647,-16.9758446802941,-15.3910201089963
"2017-2019","commune7110",-0.206565996523529,0.00458419460231545,11772,59250.300165722,-18.6627420077026,-19.3902856209963,-17.9286319437854
"2017-2019","commune7201",-0.149759732486965,0.00332278738536669,11772,59250.300165722,-13.9085198564327,-14.4673828588692,-13.3460052896464
"2017-2019","commune7202",-0.0591434174563458,0.00678426237543558,11772,59250.300165722,-5.74284217552126,-6.98789794824566,-4.4811201427834
"2017-2019","commune7203",-0.592950977167999,0.00794145330402564,11772,59250.300165722,-44.7306111183976,-45.5842322426738,-43.8635992242426
"2017-2019","commune7301",-0.0197328680886856,0.00308247061502556,11772,59250.300165722,-1.95394493718389,-2.54451832812008,-1.35979271287582
"2017-2019","commune7302",-0.0852384739771424,0.00472564714441135,11772,59250.300165722,-8.17067307603118,-9.01729408118047,-7.31617401186922
"2017-2019","commune7303",0.10961823592933,0.00625661869902854,11772,59250.300165722,11.585199693365,10.2251893692836,12.961990465656
"2017-2019","commune7304",0.00867235956600653,0.00416868826713666,11772,59250.300165722,0.871007342009293,0.0501856450250386,1.69856314202288
"2017-2019","commune7305",-0.0458388093665569,0.0044189182153465,11772,59250.300165722,-4.48040815826177,-5.30413860947702,-3.64951232678283
"2017-2019","commune7306",-0.0910236352043492,0.00386603151281367,11772,59250.300165722,-8.70038682058915,-9.38958801490553,-8.00594342202889
"2017-2019","commune7307",-0.156374742516571,0.00408294315134935,11772,59250.300165722,-14.4761363966635,-15.1578157492514,-13.7889799722175
"2017-2019","commune7308",-0.0245108670226483,0.00347167008961306,11772,59250.300165722,-2.42129150395614,-3.0830093540271,-1.75505565853491
"2017-2019","commune7309",-0.341025509993621,0.00675808951087763,11772,59250.300165722,-28.8959230670441,-29.8315471409979,-27.9478234093757
"2017-2019","commune7401",-0.05118174077414,0.00468999827220687,11772,59250.300165722,-4.98940181560411,-5.85877498328344,-4.11200018107036
"2017-2019","commune7402",-0.134087946681444,0.00591488285843565,11772,59250.300165722,-12.548684930826,-13.5566687745886,-11.5289473587552
"2017-2019","commune7403",-0.118555725603388,0.00538573892172045,11772,59250.300165722,-11.1797681332446,-12.1124275303236,-10.2372113920188
"2017-2019","commune7404",-0.105841227933389,0.00444433586559239,11772,59250.300165722,-10.0432537076735,-10.8234547164479,-9.25622676039532
"2017-2019","commune7405",-0.150167695793281,0.00467603638992065,11772,59250.300165722,-13.9436348580146,-14.7287408839408,-13.1513002362129
"2017-2019","commune7406",-0.136086388729666,0.00427463065617193,11772,59250.300165722,-12.7232768020576,-13.4514506047816,-11.9889765293849
"2017-2019","commune7407",-0.0962408467864884,0.00475336590063033,11772,59250.300165722,-9.17547582236043,-10.0177218014314,-8.32534630995968
"2017-2019","commune7408",-0.0260397797555483,0.00546692823605473,11772,59250.300165722,-2.57036684320397,-3.60876956473615,-1.52077762465109
"2017-2019","commune8101",-0.149992698148687,0.00814479033613336,11772,59250.300165722,-13.9285738790329,-15.2916907661687,-12.543521863398
"2017-2019","commune8102",-0.103532005796774,0.00760485451801453,11772,59250.300165722,-9.83528356558642,-11.169268521521,-8.48126594941088
