"codigo_comuna","income_mean","perc_occupancy","perc_less_highschool","perc_FFAA","perc_fonasa_A","perc_fonasa_B","perc_fonasa_C","perc_fonasa_D","perc_isapre","perc_woodCooking","perc_woodHeating","perc_woodWarmWater"
"11101",7543.43875020566,61.3072779219646,44.1280054182188,8.38583228335433,23.8835223295534,24.3052638947221,12.3372532549349,13.3469830603388,9.64055718885622,25.6191636215997,84.1521180132629,12.5253755582623
"11201",5811.69983175056,55.1484209099535,46.4836294229922,3.32282687122622,35.8713401435461,20.8027949720883,8.89758098203775,11.6128052253826,7.21148368966696,35.1772425675428,92.5583782396715,15.9243374023974
"11202",5578.72067903902,59.5550061804697,55.0290135396518,0.563325563325563,30.4001554001554,41.0450660450661,18.1429681429681,8.43045843045843,0.854700854700855,34.1586073500967,98.0851063829787,21.2765957446809
"11301",6468.65706245444,54.2735042735043,49.7005988023952,2.49895876718034,34.5272802998751,23.0737192836318,4.74802165764265,14.3273635985006,2.29071220324865,67.0259481037924,100,17.3652694610778
"11401",6603.61910930597,53.8915609969392,47.8179783662812,1.57692307692308,35.0961538461538,26.0961538461538,10.1153846153846,9.30769230769231,3.80769230769231,58.7467362924282,96.4565460649012,21.4099216710183
"11402",4152.07773635263,51.1851851851852,65.9040178571429,2.38907849829352,55.0056882821388,15.9840728100114,2.73037542662116,9.27189988623436,1.47895335608646,87.109375,97.3214285714286,54.8549107142857
"12101",7373.34908239178,56.2655427606939,33.7881404720783,7.16449830689717,13.1035126579593,21.9763899143689,11.9425278576945,14.0183822593375,19.7384389507006,1.3491887633257,2.23469647356197,1.10298643425167
"12301",8058.1233231958,65.4984423676013,44.0223002271319,4.48202959830867,16.1522198731501,30.507399577167,13.9957716701903,24.7145877378436,4.18604651162791,3.44827586206897,5.69894693371877,1.4866818087962
"12401",5645.32723405635,57.2899505766063,40.0273490916195,1.25538592478323,20.8255758285015,30.1505399223363,15.6284908771743,13.0858024362998,9.17070056917921,0.915822291504287,1.04734996102884,0.915822291504287
"13101",10084.7346957117,75.0535180452475,21.6284407275242,0.40772856245877,8.3341943585627,22.1564310636708,12.1547619993801,11.2637995851183,29.0989437207417,0.525255376027972,0.462538316203736,0.330832490572842
"13102",4337.52557208437,61.8840927432547,48.1159861872842,0.478826366013516,22.1227968893266,28.9910686996978,12.0283899887934,11.1369579244066,12.5191021156654,0,0,0
"13103",3838.82640391755,55.5691294417592,40.8496621906222,0.819119530775973,28.8984022112856,19.6529697296568,14.0902042742534,5.35967100384278,6.72149935953617,0.759729314985787,0.248211785028469,0.713608881956848
"13104",4384.69953079652,56.541937663654,34.4316272818905,2.03925508957422,19.5293499731677,31.8379557209897,13.4070175037965,11.988901702424,10.0284308240372,0,2.3391943519739,0.227887128845595
"13105",4286.95008922775,52.935838944387,39.9182926430696,2.42731144572253,25.1665045776183,36.2768704517254,13.1553707367786,8.44763405882156,7.18468090814581,1.63150988111327,1.86262412597685,0.103805550659067
"13106",4818.63835297164,54.2977229050588,38.9701826676617,14.5234193711577,19.5526179766631,14.9787196603944,5.3239340584412,5.50429455949147,11.055878762551,0.471535241054858,0.964651042341059,0.446717596788813
"13107",4246.95147851661,57.2472683598442,45.0099110312082,1.8416121046665,27.8809892881105,29.4056405154663,16.7005992180089,9.1467505726118,12.7744487888393,0.416231897352398,0,1.25098898074784
"13108",5385.50475489821,72.4261229314421,22.9859841560024,4.17190930846471,6.29857153430538,22.3595588779513,31.0265709421952,10.9293661954457,18.4096908691683,0,0.311716143486837,0.603950028005747
"13109",6080.03013094674,53.6700573867285,29.6734485091497,2.14391741447945,18.0014843802712,23.2356116321436,7.92625328925174,13.2514675123136,18.9578975777613,0.415163347007364,0.207581673503682,0
"13110",6110.94461199537,55.9721968758304,33.3274416331793,2.37859189029831,14.3508638277667,29.9947298940239,9.75517487881365,9.90075503399479,24.4029387363225,0.224579560155239,0.803622250970246,0.316688227684347
"13111",3935.758183728,50.0329982180962,37.9197334709434,0.708911644077464,32.0820997546423,23.0210681659741,13.6992874668405,15.8776289938525,8.32405320006156,0.314209240079134,0.800293620030615,0
"13112",3251.95351601671,52.1673094194094,48.8507324610896,0.979314171796163,42.2703030427589,22.973292365871,11.5082260335207,10.5859443239855,2.37738020613895,0,1.68044161151606,0.560655504386634
"13113",15626.9375249855,57.7524760404709,23.6978989981229,3.08204443035395,2.54647976629906,14.1001834280668,5.00577458728685,3.37983197083267,57.3110804139586,0,0.171298487614669,0
"13114",20829.8873513526,57.5984432518189,20.3517303971094,2.73453904566515,3.77685830929482,7.73512423151329,4.40713789043944,4.36961715076453,71.2119543141966,0.250204230912528,0.818974504462317,0.198591063060353
"13115",10542.9278909247,58.0773833266853,33.9512581731722,1.2219845028326,8.33513626128833,23.305848698286,9.89446861703406,9.6027949389809,32.9815620567802,0.325859137106023,4.69094791790248,1.24886305216119
