CODIGO_COMUNA_RESIDENCIA,Year,Quarter,Mortality_Count
13303,2017,1,10
13303,2017,2,14
13303,2017,3,12
13303,2017,4,13
13303,2018,1,5
13303,2018,2,10
13303,2018,3,16
13303,2018,4,13
13303,2019,1,2
13303,2019,2,12
13303,2019,3,17
13303,2019,4,13
13401,2015,1,153
13401,2015,2,180
13401,2015,3,195
13401,2015,4,156
13401,2016,1,166
13401,2016,2,179
13401,2016,3,219
13401,2016,4,161
13401,2017,1,151
13401,2017,2,193
13401,2017,3,238
13401,2017,4,157
13401,2018,1,145
13401,2018,2,223
13401,2018,3,223
13401,2018,4,159
13401,2019,1,157
13401,2019,2,212
13401,2019,3,195
13401,2019,4,174
13402,2015,1,45
13402,2015,2,64
13402,2015,3,63
13402,2015,4,47
13402,2016,1,51
13402,2016,2,53
13402,2016,3,55
13402,2016,4,49
13402,2017,1,58
13402,2017,2,76
13402,2017,3,72
13402,2017,4,63
13402,2018,1,49
13402,2018,2,65
13402,2018,3,58
13402,2018,4,64
13402,2019,1,45
13402,2019,2,53
13402,2019,3,83
13402,2019,4,59
13403,2015,1,11
13403,2015,2,11
13403,2015,3,18
13403,2015,4,16
13403,2016,1,10
13403,2016,2,16
13403,2016,3,17
13403,2016,4,12
13403,2017,1,10
13403,2017,2,22
13403,2017,3,19
13403,2017,4,9
13403,2018,1,16
13403,2018,2,20
13403,2018,3,16
13403,2018,4,11
13403,2019,1,17
13403,2019,2,20
13403,2019,3,12
13403,2019,4,21
13404,2015,1,34
13404,2015,2,39
13404,2015,3,45
13404,2015,4,38
13404,2016,1,36
13404,2016,2,41
13404,2016,3,48
13404,2016,4,38
13404,2017,1,22
13404,2017,2,45
13404,2017,3,54
13404,2017,4,37
13404,2018,1,25
13404,2018,2,47
13404,2018,3,42
13404,2018,4,46
13404,2019,1,33
13404,2019,2,42
13404,2019,3,43
13404,2019,4,36
13501,2015,1,84
13501,2015,2,84
13501,2015,3,132
13501,2015,4,71
13501,2016,1,79
13501,2016,2,115
13501,2016,3,122
13501,2016,4,83
13501,2017,1,84
13501,2017,2,112
13501,2017,3,134
13501,2017,4,126
13501,2018,1,87
13501,2018,2,106
13501,2018,3,121
13501,2018,4,85
13501,2019,1,84
13501,2019,2,126
13501,2019,3,117
13501,2019,4,93
13502,2015,1,6
13502,2015,2,5
13502,2015,3,3
13502,2015,4,4
13502,2016,1,4
13502,2016,2,4
13502,2016,3,5
13502,2016,4,5
13502,2017,1,4
13502,2017,2,6
13502,2017,3,4
13502,2017,4,3
13502,2018,1,1
13502,2018,2,8
13502,2018,3,8
13502,2018,4,3
13502,2019,1,2
13502,2019,2,8
13502,2019,3,4
13502,2019,4,10
13503,2015,1,15
13503,2015,2,28
13503,2015,3,21
13503,2015,4,28
13503,2016,1,17
13503,2016,2,19
13503,2016,3,26
13503,2016,4,32
13503,2017,1,25
13503,2017,2,29
13503,2017,3,29
13503,2017,4,23
13503,2018,1,21
13503,2018,2,22
13503,2018,3,28
13503,2018,4,17
13503,2019,1,17
13503,2019,2,34
13503,2019,3,21
13503,2019,4,32
13504,2015,1,12
13504,2015,2,7
13504,2015,3,16
13504,2015,4,9
13504,2016,1,4
13504,2016,2,7
13504,2016,3,15
13504,2016,4,6
13504,2017,1,6
13504,2017,2,9
13504,2017,3,10
13504,2017,4,18
13504,2018,1,10
13504,2018,2,9
13504,2018,3,14
13504,2018,4,11
13504,2019,1,6
13504,2019,2,11
13504,2019,3,12
13504,2019,4,15
13505,2015,1,10
13505,2015,2,9
13505,2015,3,11
13505,2015,4,5
13505,2016,1,6
13505,2016,2,6
13505,2016,3,12
13505,2016,4,6
13505,2017,1,7
13505,2017,2,5
13505,2017,3,10
13505,2017,4,7
13505,2018,1,6
13505,2018,2,11
13505,2018,3,6
13505,2018,4,5
13505,2019,1,7
13505,2019,2,9
13505,2019,3,12
13505,2019,4,8
13601,2015,1,51
13601,2015,2,41
13601,2015,3,53
13601,2015,4,57
13601,2016,1,40
13601,2016,2,57
13601,2016,3,44
13601,2016,4,38
13601,2017,1,52
13601,2017,2,55
13601,2017,3,59
13601,2017,4,39
13601,2018,1,40
13601,2018,2,47
13601,2018,3,54
13601,2018,4,52
13601,2019,1,50
13601,2019,2,58
13601,2019,3,54
13601,2019,4,53
13602,2015,1,22
13602,2015,2,23
13602,2015,3,27
13602,2015,4,20
13602,2016,1,20
13602,2016,2,24
13602,2016,3,26
13602,2016,4,22
13602,2017,1,27
13602,2017,2,24
13602,2017,3,21
13602,2017,4,21
13602,2018,1,18
13602,2018,2,36
13602,2018,3,25
13602,2018,4,22
13602,2019,1,13
13602,2019,2,29
13602,2019,3,33
13602,2019,4,19
13603,2015,1,20
13603,2015,2,28
13603,2015,3,18
13603,2015,4,19
13603,2016,1,16
13603,2016,2,23
13603,2016,3,33
13603,2016,4,22
13603,2017,1,18
13603,2017,2,31
13603,2017,3,24
13603,2017,4,19
13603,2018,1,21
13603,2018,2,19
13603,2018,3,23
13603,2018,4,20
13603,2019,1,19
13603,2019,2,31
13603,2019,3,25
13603,2019,4,24
13604,2015,1,18
13604,2015,2,45
13604,2015,3,46
13604,2015,4,31
13604,2016,1,38
13604,2016,2,36
13604,2016,3,49
13604,2016,4,29
13604,2017,1,19
13604,2017,2,32
13604,2017,3,48
13604,2017,4,20
13604,2018,1,37
13604,2018,2,38
13604,2018,3,43
13604,2018,4,32
13604,2019,1,36
13604,2019,2,37
13604,2019,3,51
13604,2019,4,40
13605,2015,1,52
13605,2015,2,64
13605,2015,3,63
13605,2015,4,62
13605,2016,1,60
13605,2016,2,58
13605,2016,3,71
13605,2016,4,53
13605,2017,1,53
13605,2017,2,78
13605,2017,3,78
13605,2017,4,58
13605,2018,1,49
13605,2018,2,59
13605,2018,3,69
13605,2018,4,53
13605,2019,1,57
13605,2019,2,75
13605,2019,3,83
13605,2019,4,75
14101,2015,1,96
14101,2015,2,137
14101,2015,3,135
14101,2015,4,138
14101,2016,1,114
14101,2016,2,133
14101,2016,3,164
14101,2016,4,115
14101,2017,1,100
14101,2017,2,161
14101,2017,3,164
14101,2017,4,124
14101,2018,1,100
14101,2018,2,137
14101,2018,3,179
14101,2018,4,132
14101,2019,1,122
14101,2019,2,127
14101,2019,3,161
14101,2019,4,112
14102,2015,1,7
14102,2015,2,8
14102,2015,3,6
14102,2015,4,10
14102,2016,1,7
14102,2016,2,3
14102,2016,3,7
14102,2016,4,5
14102,2017,1,4
14102,2017,2,3
14102,2017,3,4
14102,2017,4,8
14102,2018,1,3
14102,2018,2,2
14102,2018,3,7
14102,2018,4,5
14102,2019,1,5
14102,2019,2,6
14102,2019,3,7
14102,2019,4,2
14103,2015,1,11
14103,2015,2,15
14103,2015,3,21
14103,2015,4,18
14103,2016,1,15
14103,2016,2,20
14103,2016,3,19
14103,2016,4,21
14103,2017,1,11
14103,2017,2,13
14103,2017,3,13
14103,2017,4,13
14103,2018,1,16
14103,2018,2,14
14103,2018,3,21
14103,2018,4,19
14103,2019,1,25
14103,2019,2,18
14103,2019,3,24
14103,2019,4,18
14104,2015,1,11
14104,2015,2,14
14104,2015,3,21
14104,2015,4,8
14104,2016,1,12
14104,2016,2,22
14104,2016,3,19
14104,2016,4,20
14104,2017,1,13
14104,2017,2,16
14104,2017,3,16
14104,2017,4,20
14104,2018,1,14
14104,2018,2,15
14104,2018,3,20
14104,2018,4,17
14104,2019,1,14
14104,2019,2,14
14104,2019,3,17
14104,2019,4,19
14105,2015,1,9
14105,2015,2,2
14105,2015,3,11
14105,2015,4,5
14105,2016,1,6
14105,2016,2,6
14105,2016,3,9
14105,2016,4,7
14105,2017,1,7
14105,2017,2,3
14105,2017,3,7
14105,2017,4,3
14105,2018,1,6
14105,2018,2,10
14105,2018,3,12
14105,2018,4,8
14105,2019,1,6
14105,2019,2,9
14105,2019,3,12
14105,2019,4,4
14106,2015,1,16
14106,2015,2,20
14106,2015,3,20
14106,2015,4,12
14106,2016,1,17
14106,2016,2,13
14106,2016,3,25
14106,2016,4,24
14106,2017,1,14
14106,2017,2,16
14106,2017,3,20
14106,2017,4,18
14106,2018,1,17
14106,2018,2,18
14106,2018,3,24
14106,2018,4,21
14106,2019,1,11
14106,2019,2,19
14106,2019,3,19
14106,2019,4,18
14107,2015,1,19
14107,2015,2,19
14107,2015,3,27
14107,2015,4,21
14107,2016,1,19
14107,2016,2,42
14107,2016,3,23
14107,2016,4,17
14107,2017,1,18
14107,2017,2,23
14107,2017,3,21
14107,2017,4,21
14107,2018,1,18
14107,2018,2,20
14107,2018,3,27
14107,2018,4,23
14107,2019,1,19
14107,2019,2,26
14107,2019,3,27
14107,2019,4,13
14108,2015,1,28
14108,2015,2,36
14108,2015,3,37
14108,2015,4,25
14108,2016,1,25
14108,2016,2,22
14108,2016,3,31
14108,2016,4,31
14108,2017,1,26
14108,2017,2,31
14108,2017,3,32
14108,2017,4,35
14108,2018,1,32
14108,2018,2,32
14108,2018,3,37
14108,2018,4,30
14108,2019,1,30
14108,2019,2,29
14108,2019,3,32
14108,2019,4,35
14201,2015,1,27
14201,2015,2,35
14201,2015,3,41
14201,2015,4,28
14201,2016,1,40
14201,2016,2,28
14201,2016,3,42
14201,2016,4,31
14201,2017,1,37
14201,2017,2,37
14201,2017,3,55
14201,2017,4,39
14201,2018,1,45
14201,2018,2,36
14201,2018,3,48
14201,2018,4,35
14201,2019,1,34
14201,2019,2,34
14201,2019,3,44
14201,2019,4,37
14202,2015,1,14
14202,2015,2,7
14202,2015,3,9
14202,2015,4,4
14202,2016,1,11
14202,2016,2,15
14202,2016,3,15
14202,2016,4,12
14202,2017,1,11
14202,2017,2,8
14202,2017,3,14
14202,2017,4,13
14202,2018,1,13
14202,2018,2,10
14202,2018,3,11
14202,2018,4,17
14202,2019,1,16
14202,2019,2,13
14202,2019,3,10
14202,2019,4,11
14203,2015,1,8
14203,2015,2,9
14203,2015,3,13
14203,2015,4,9
14203,2016,1,11
14203,2016,2,8
14203,2016,3,12
14203,2016,4,8
14203,2017,1,14
14203,2017,2,15
14203,2017,3,11
14203,2017,4,5
14203,2018,1,4
14203,2018,2,14
14203,2018,3,13
14203,2018,4,10
14203,2019,1,8
14203,2019,2,11
14203,2019,3,4
14203,2019,4,9
14204,2015,1,24
14204,2015,2,28
14204,2015,3,33
14204,2015,4,33
14204,2016,1,19
14204,2016,2,36
14204,2016,3,41
14204,2016,4,36
14204,2017,1,38
14204,2017,2,34
14204,2017,3,39
14204,2017,4,35
14204,2018,1,24
14204,2018,2,31
14204,2018,3,36
14204,2018,4,36
14204,2019,1,35
14204,2019,2,31
14204,2019,3,47
14204,2019,4,30
15101,2015,1,127
15101,2015,2,147
15101,2015,3,159
15101,2015,4,139
15101,2016,1,138
15101,2016,2,132
15101,2016,3,153
15101,2016,4,145
15101,2017,1,183
15101,2017,2,135
15101,2017,3,184
15101,2017,4,160
15101,2018,1,174
15101,2018,2,146
15101,2018,3,165
15101,2018,4,160
15101,2019,1,148
15101,2019,2,170
15101,2019,3,165
15101,2019,4,159
15102,2015,2,1
15102,2016,3,1
15102,2017,1,2
15102,2017,2,1
15102,2018,1,1
15201,2015,2,3
15201,2016,1,2
15201,2017,3,1
15201,2017,4,1
15201,2018,1,1
15201,2018,3,1
15201,2018,4,1
15201,2019,1,1
15201,2019,2,1
15201,2019,3,1
15202,2016,4,1
15202,2017,1,1
15202,2017,2,1
16101,2015,1,132
16101,2015,2,163
16101,2015,3,163
16101,2015,4,168
16101,2016,1,129
16101,2016,2,163
16101,2016,3,176
16101,2016,4,130
16101,2017,1,133
16101,2017,2,162
16101,2017,3,175
16101,2017,4,128
16101,2018,1,113
16101,2018,2,186
16101,2018,3,199
16101,2018,4,145
16101,2019,1,119
16101,2019,2,177
16101,2019,3,172
16101,2019,4,148
16102,2015,1,20
16102,2015,2,16
16102,2015,3,23
16102,2015,4,25
16102,2016,1,18
16102,2016,2,20
16102,2016,3,16
16102,2016,4,31
16102,2017,1,15
16102,2017,2,28
16102,2017,3,16
16102,2017,4,18
16102,2018,1,18
16102,2018,2,27
16102,2018,3,28
16102,2018,4,23
16102,2019,1,13
16102,2019,2,14
16102,2019,3,22
16102,2019,4,20
16103,2015,1,16
16103,2015,2,19
16103,2015,3,12
16103,2015,4,7
16103,2016,1,27
16103,2016,2,22
16103,2016,3,20
16103,2016,4,14
16103,2017,1,18
16103,2017,2,13
16103,2017,3,12
16103,2017,4,15
16103,2018,1,12
16103,2018,2,22
16103,2018,3,30
16103,2018,4,23
16103,2019,1,13
16103,2019,2,11
16103,2019,3,21
16103,2019,4,23
16104,2015,1,6
16104,2015,2,12
16104,2015,3,21
16104,2015,4,17
16104,2016,1,12
16104,2016,2,16
16104,2016,3,9
16104,2016,4,12
16104,2017,1,8
16104,2017,2,17
16104,2017,3,11
16104,2017,4,11
16104,2018,1,15
16104,2018,2,15
16104,2018,3,15
16104,2018,4,10
16104,2019,1,7
16104,2019,2,23
16104,2019,3,14
16104,2019,4,15
16105,2015,1,5
16105,2015,2,5
16105,2015,3,7
16105,2015,4,5
16105,2016,1,7
16105,2016,2,6
16105,2016,3,9
16105,2016,4,8
16105,2017,1,10
16105,2017,2,11
16105,2017,3,3
16105,2017,4,5
16105,2018,1,7
16105,2018,2,7
16105,2018,3,12
16105,2018,4,10
16105,2019,1,8
16105,2019,2,11
16105,2019,3,16
16105,2019,4,10
16106,2015,1,11
16106,2015,2,9
16106,2015,3,10
16106,2015,4,14
16106,2016,1,6
16106,2016,2,10
16106,2016,3,14
16106,2016,4,10
16106,2017,1,9
16106,2017,2,14
16106,2017,3,9
16106,2017,4,6
16106,2018,1,8
16106,2018,2,8
16106,2018,3,12
16106,2018,4,13
16106,2019,1,9
16106,2019,2,10
16106,2019,3,12
16106,2019,4,8
16107,2015,1,10
16107,2015,2,16
16107,2015,3,19
16107,2015,4,18
16107,2016,1,15
16107,2016,2,16
16107,2016,3,22
16107,2016,4,19
16107,2017,1,10
16107,2017,2,26
16107,2017,3,13
16107,2017,4,12
16107,2018,1,13
16107,2018,2,12
16107,2018,3,26
16107,2018,4,20
16107,2019,1,18
16107,2019,2,20
16107,2019,3,16
16107,2019,4,13
16108,2015,1,14
16108,2015,2,16
16108,2015,3,14
16108,2015,4,15
16108,2016,1,14
16108,2016,2,11
16108,2016,3,11
16108,2016,4,12
16108,2017,1,15
16108,2017,2,17
16108,2017,3,21
16108,2017,4,14
16108,2018,1,15
16108,2018,2,13
16108,2018,3,18
16108,2018,4,23
16108,2019,1,15
16108,2019,2,19
16108,2019,3,18
16108,2019,4,22
16109,2015,1,14
16109,2015,2,14
16109,2015,3,22
16109,2015,4,14
16109,2016,1,15
16109,2016,2,14
16109,2016,3,11
16109,2016,4,9
16109,2017,1,20
16109,2017,2,26
16109,2017,3,23
16109,2017,4,21
16109,2018,1,24
16109,2018,2,22
16109,2018,3,22
16109,2018,4,19
16109,2019,1,21
16109,2019,2,12
16109,2019,3,26
16109,2019,4,20
16201,2015,1,12
16201,2015,2,12
16201,2015,3,12
16201,2015,4,9
16201,2016,1,8
16201,2016,2,15
16201,2016,3,13
16201,2016,4,6
16201,2017,1,13
16201,2017,2,14
16201,2017,3,24
16201,2017,4,8
16201,2018,1,12
16201,2018,2,17
16201,2018,3,15
16201,2018,4,19
16201,2019,1,9
16201,2019,2,20
16201,2019,3,21
16201,2019,4,21
16202,2015,1,5
16202,2015,2,6
16202,2015,3,11
16202,2015,4,4
16202,2016,1,9
16202,2016,2,5
16202,2016,3,11
16202,2016,4,5
16202,2017,1,5
16202,2017,2,3
16202,2017,3,12
16202,2017,4,4
16202,2018,1,5
16202,2018,2,3
16202,2018,3,4
16202,2018,4,5
16202,2019,1,5
16202,2019,2,2
16202,2019,3,10
16202,2019,4,6
16203,2015,1,5
16203,2015,2,16
16203,2015,3,22
16203,2015,4,25
16203,2016,1,14
16203,2016,2,13
16203,2016,3,15
16203,2016,4,14
16203,2017,1,8
16203,2017,2,18
16203,2017,3,14
16203,2017,4,13
16203,2018,1,20
16203,2018,2,10
16203,2018,3,14
16203,2018,4,18
16203,2019,1,16
16203,2019,2,18
16203,2019,3,18
16203,2019,4,11
16204,2015,1,4
16204,2015,2,3
16204,2015,3,5
16204,2015,4,2
16204,2016,1,4
16204,2016,2,5
16204,2016,3,4
16204,2016,4,10
16204,2017,1,5
16204,2017,2,9
16204,2017,3,11
16204,2017,4,3
16204,2018,1,5
16204,2018,2,9
16204,2018,3,8
16204,2018,4,6
16204,2019,1,6
16204,2019,2,6
16204,2019,3,2
16204,2019,4,9
16205,2015,1,9
16205,2015,2,3
16205,2015,3,5
16205,2015,4,5
16205,2016,1,3
16205,2016,2,11
16205,2016,3,7
16205,2016,4,9
16205,2017,1,7
16205,2017,2,4
16205,2017,3,5
16205,2018,1,3
16205,2018,2,4
16205,2018,3,5
16205,2018,4,8
16205,2019,1,4
16205,2019,2,5
16205,2019,3,7
16205,2019,4,5
16206,2015,1,8
16206,2015,2,4
16206,2015,3,8
16206,2015,4,4
16206,2016,1,4
16206,2016,2,5
16206,2016,3,9
16206,2016,4,13
16206,2017,1,6
16206,2017,2,15
16206,2017,3,5
16206,2017,4,10
16206,2018,1,9
16206,2018,2,6
16206,2018,3,10
16206,2018,4,6
16206,2019,1,7
16206,2019,2,7
16206,2019,3,12
16206,2019,4,9
16207,2015,1,4
16207,2015,2,4
16207,2015,3,6
16207,2015,4,5
16207,2016,1,6
16207,2016,2,5
16207,2016,3,2
16207,2016,4,3
16207,2017,1,5
16207,2017,2,5
16207,2017,3,7
16207,2017,4,3
16207,2018,1,4
16207,2018,2,3
16207,2018,3,7
16207,2018,4,6
16207,2019,1,4
16207,2019,2,3
16207,2019,3,4
16207,2019,4,8
16301,2015,1,43
16301,2015,2,52
16301,2015,3,51
16301,2015,4,61
16301,2016,1,42
16301,2016,2,34
16301,2016,3,46
16301,2016,4,55
16301,2017,1,51
16301,2017,2,62
16301,2017,3,59
16301,2017,4,61
16301,2018,1,59
16301,2018,2,62
16301,2018,3,60
16301,2018,4,55
16301,2019,1,51
16301,2019,2,51
16301,2019,3,63
16301,2019,4,52
16302,2015,1,14
16302,2015,2,14
16302,2015,3,21
16302,2015,4,18
16302,2016,1,22
16302,2016,2,24
16302,2016,3,28
16302,2016,4,17
16302,2017,1,17
16302,2017,2,27
16302,2017,3,21
16302,2017,4,15
16302,2018,1,21
16302,2018,2,13
16302,2018,3,27
16302,2018,4,26
16302,2019,1,17
16302,2019,2,23
16302,2019,3,34
16302,2019,4,21
16303,2015,1,10
16303,2015,2,15
16303,2015,3,12
16303,2015,4,5
16303,2016,1,14
16303,2016,2,8
16303,2016,3,18
16303,2016,4,14
16303,2017,1,9
16303,2017,2,14
16303,2017,3,14
16303,2017,4,11
16303,2018,1,7
16303,2018,2,11
16303,2018,3,16
16303,2018,4,10
16303,2019,1,12
16303,2019,2,17
16303,2019,3,10
16303,2019,4,13
16304,2015,1,4
16304,2015,2,4
16304,2015,3,2
16304,2015,4,7
16304,2016,1,3
16304,2016,2,3
16304,2016,3,7
16304,2016,4,5
16304,2017,1,5
16304,2017,2,2
16304,2017,3,3
16304,2017,4,3
16304,2018,1,4
16304,2018,2,4
16304,2018,3,5
16304,2018,4,8
16304,2019,1,6
16304,2019,2,6
16304,2019,3,6
16304,2019,4,4
16305,2015,1,9
16305,2015,2,9
16305,2015,3,11
16305,2015,4,12
16305,2016,1,11
16305,2016,2,10
16305,2016,3,10
16305,2016,4,12
16305,2017,1,8
16305,2017,2,5
16305,2017,3,6
16305,2017,4,10
16305,2018,1,7
16305,2018,2,5
16305,2018,3,10
16305,2018,4,6
16305,2019,1,9
16305,2019,2,9
16305,2019,3,10
16305,2019,4,20
99999,2018,3,2
99999,2018,4,1
