"region";"province";"commune";"site";"longitude";"latitude";"year";"month";"pollutant";"value";"n";"completeness"
"XI";"Aysén";"Aysén";"Vialidad";-72.6874589442635;-45.4041830719139;2021;11;"mp2.5";11.7666666666667;30;96.7741935483871
"XI";"Aysén";"Aysén";"Vialidad";-72.6874589442635;-45.4041830719139;2021;12;"mp2.5";8.7;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;1;"mp2.5";8.11473548387097;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;2;"mp2.5";10.5218635714286;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;3;"mp2.5";28.1763609677419;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;4;"mp2.5";73.8424333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;5;"mp2.5";102.858851612903;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;6;"mp2.5";94.79629;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;7;"mp2.5";83.459235483871;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;8;"mp2.5";104.486651724138;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;9;"mp2.5";50.8447233333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;10;"mp2.5";43.3028933333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;11;"mp2.5";14.5191153333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2015;12;"mp2.5";11.1721776923077;26;83.8709677419355
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;1;"mp2.5";5.81707387096774;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;2;"mp2.5";9.46995576923077;26;83.8709677419355
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;3;"mp2.5";15.6345241935484;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;4;"mp2.5";105.516203333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;5;"mp2.5";204.163103225806;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;6;"mp2.5";128.98072;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;7;"mp2.5";124.302235483871;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;8;"mp2.5";84.5716206896552;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;9;"mp2.5";70.9743933333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;10;"mp2.5";30.3933780645161;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;11;"mp2.5";12.0211606666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2016;12;"mp2.5";6.50584392857143;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;1;"mp2.5";8.16010333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;2;"mp2.5";7.01888392857143;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;3;"mp2.5";22.3384658064516;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;4;"mp2.5";66.483469;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;5;"mp2.5";89.6333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;6;"mp2.5";107.689655172414;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;7;"mp2.5";93.5483870967742;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;8;"mp2.5";71.5483870967742;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;9;"mp2.5";31.2;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;10;"mp2.5";21.4516129032258;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;11;"mp2.5";11.9333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2017;12;"mp2.5";6.37037037037037;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;1;"mp2.5";5.54838709677419;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;2;"mp2.5";6.35714285714286;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;3;"mp2.5";21.0333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;4;"mp2.5";39.8666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;5;"mp2.5";75.1666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;6;"mp2.5";160.833333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;7;"mp2.5";137.709677419355;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;8;"mp2.5";84.0967741935484;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;9;"mp2.5";35.9333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;10;"mp2.5";27.6451612903226;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;11;"mp2.5";15.1;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2018;12;"mp2.5";6.59259259259259;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;1;"mp2.5";7.09677419354839;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;2;"mp2.5";8.5;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;3;"mp2.5";18.6451612903226;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;4;"mp2.5";39.0333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;5;"mp2.5";57.9354838709677;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;6;"mp2.5";86.551724137931;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;7;"mp2.5";103.354838709677;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;8;"mp2.5";62.9354838709677;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;9;"mp2.5";44.3571428571429;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;10;"mp2.5";21.3225806451613;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;11;"mp2.5";10.6923076923077;26;83.8709677419355
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2019;12;"mp2.5";9.12903225806452;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;1;"mp2.5";5.46666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;2;"mp2.5";9.79310344827586;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;3;"mp2.5";14.7333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;4;"mp2.5";44.3333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;5;"mp2.5";67.4193548387097;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;6;"mp2.5";87.1;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;7;"mp2.5";116.451612903226;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;8;"mp2.5";45.0645161290323;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;9;"mp2.5";33.2307692307692;26;83.8709677419355
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;10;"mp2.5";18.0967741935484;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;11;"mp2.5";7.30769230769231;26;83.8709677419355
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2020;12;"mp2.5";5.25806451612903;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;1;"mp2.5";5.32258064516129;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;2;"mp2.5";4.64285714285714;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;3;"mp2.5";10.6896551724138;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;4;"mp2.5";26.2592592592593;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;5;"mp2.5";85.3225806451613;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;6;"mp2.5";118.033333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;7;"mp2.5";38.0322580645161;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;8;"mp2.5";52.1612903225806;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;9;"mp2.5";30.2666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;10;"mp2.5";14.4193548387097;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;11;"mp2.5";10.1538461538462;26;83.8709677419355
"XI";"Coihaique";"Coyhaique";"Coyhaique";-72.0610848052617;-45.5799363589342;2021;12;"mp2.5";6.74193548387097;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;1;"mp2.5";10.7019048387097;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;2;"mp2.5";12.5504707142857;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;3;"mp2.5";34.5547612903226;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;6;"mp2.5";103.203524137931;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;7;"mp2.5";85.4226483870968;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;8;"mp2.5";92.7478066666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;9;"mp2.5";51.9246066666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;10;"mp2.5";40.9496225806452;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;11;"mp2.5";15.4271886666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2015;12;"mp2.5";13.0241616129032;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;1;"mp2.5";8.63404464285714;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;2;"mp2.5";11.2149775;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;3;"mp2.5";18.8664177419355;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;4;"mp2.5";92.92536;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;5;"mp2.5";197.381648275862;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;6;"mp2.5";127.771086666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;7;"mp2.5";116.526119354839;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;8;"mp2.5";84.3131838709677;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;9;"mp2.5";69.6138466666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;10;"mp2.5";31.1132716129032;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;11;"mp2.5";16.549307;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2016;12;"mp2.5";10.6566706666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;1;"mp2.5";12.3743677777778;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;2;"mp2.5";10.9283078571429;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;3;"mp2.5";26.7574486666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;4;"mp2.5";68.2873571428571;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;5;"mp2.5";101.870967741935;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;6;"mp2.5";109.433333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;7;"mp2.5";102.032258064516;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;8;"mp2.5";83.3448275862069;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;10;"mp2.5";25.9032258064516;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;11;"mp2.5";17.2;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2017;12;"mp2.5";10.9;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;1;"mp2.5";8.14814814814815;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;2;"mp2.5";8;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;3;"mp2.5";22.2258064516129;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;4;"mp2.5";39.1;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;5;"mp2.5";70.9666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;6;"mp2.5";138.033333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;7;"mp2.5";128.741935483871;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;8;"mp2.5";85.1290322580645;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;9;"mp2.5";39.3448275862069;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;10;"mp2.5";30.3870967741935;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;11;"mp2.5";16.8571428571429;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2018;12;"mp2.5";7.80645161290323;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;1;"mp2.5";9.77777777777778;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;2;"mp2.5";14.5357142857143;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;3;"mp2.5";23.2333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;4;"mp2.5";40.6333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;6;"mp2.5";84.4333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;7;"mp2.5";107.032258064516;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;8;"mp2.5";62.8064516129032;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;9;"mp2.5";42.5;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;10;"mp2.5";24;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;11;"mp2.5";13.8333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;12;"mp2.5";12.0967741935484;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;1;"mp2.5";8.2962962962963;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;2;"mp2.5";12.7241379310345;29;93.5483870967742
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;3;"mp2.5";16.4333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;4;"mp2.5";48.0666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;5;"mp2.5";69.3225806451613;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;6;"mp2.5";85.6666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;7;"mp2.5";112.741935483871;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;8;"mp2.5";46.1290322580645;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;9;"mp2.5";34.1;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;10;"mp2.5";18.7096774193548;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;11;"mp2.5";9.63333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;12;"mp2.5";8.96774193548387;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;1;"mp2.5";9.14814814814815;27;87.0967741935484
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;2;"mp2.5";7.17857142857143;28;90.3225806451613
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;3;"mp2.5";14.1935483870968;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;4;"mp2.5";28.4333333333333;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;5;"mp2.5";87.9666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;6;"mp2.5";125.8;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;7;"mp2.5";43.6774193548387;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;8;"mp2.5";60.8064516129032;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;9;"mp2.5";34.5666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;10;"mp2.5";16.4193548387097;31;100
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;11;"mp2.5";11.2666666666667;30;96.7741935483871
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;12;"mp2.5";5.51612903225806;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;1;"mp2.5";4.94211074074074;27;87.0967741935484
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;3;"mp2.5";5.640432;25;80.6451612903226
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;4;"mp2.5";5.87851533333333;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;5;"mp2.5";6.372375;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;6;"mp2.5";5.95945076923077;26;83.8709677419355
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;7;"mp2.5";5.04520290322581;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;8;"mp2.5";4.26021;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;9;"mp2.5";4.08990413793103;29;93.5483870967742
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;10;"mp2.5";4.68028870967742;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;11;"mp2.5";4.140125;28;90.3225806451613
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;12;"mp2.5";4.35266064516129;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;1;"mp2.5";4.46792185185185;27;87.0967741935484
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;2;"mp2.5";4.34602071428571;28;90.3225806451613
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;3;"mp2.5";4.18373322580645;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;4;"mp2.5";5.48853833333333;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;5;"mp2.5";7.32574193548387;31;100
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;9;"mp2.5";6.23129037037037;27;87.0967741935484
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;10;"mp2.5";6.16932538461538;26;83.8709677419355
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;11;"mp2.5";5.29291962962963;27;87.0967741935484
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;12;"mp2.5";5.18884733333333;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;1;"mp2.5";4.60631166666667;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;2;"mp2.5";6.008135;26;83.8709677419355
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;3;"mp2.5";6.41593066666667;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;4;"mp2.5";6.73535866666667;30;96.7741935483871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;5;"mp2.5";6.58064516129032;31;100
