CODIGO_COMUNA_RESIDENCIA,Year,Quarter,Gender,Mortality_Count
13125,2018.0,4,Hombre,3
13125,2018.0,4,Mujer,20
13125,2019.0,1,Hombre,10
13125,2019.0,1,Mujer,11
13125,2019.0,2,Hombre,11
13125,2019.0,2,Mujer,24
13125,2019.0,3,Hombre,21
13125,2019.0,3,Mujer,21
13125,2019.0,4,Hombre,11
13125,2019.0,4,Mujer,24
13126,1997.0,1,Hombre,15
13126,1997.0,1,Mujer,36
13126,1997.0,2,Hombre,18
13126,1997.0,2,Mujer,35
13126,1997.0,3,Hombre,30
13126,1997.0,3,Mujer,49
13126,1997.0,4,Hombre,18
13126,1997.0,4,Mujer,30
13126,1998.0,1,Hombre,23
13126,1998.0,1,Mujer,35
13126,1998.0,2,Hombre,33
13126,1998.0,2,Mujer,44
13126,1998.0,3,Hombre,28
13126,1998.0,3,Mujer,49
13126,1998.0,4,Hombre,22
13126,1998.0,4,Mujer,34
13126,1999.0,1,Hombre,26
13126,1999.0,1,Mujer,29
13126,1999.0,2,Hombre,40
13126,1999.0,2,Mujer,51
13126,1999.0,3,Hombre,25
13126,1999.0,3,Mujer,51
13126,1999.0,4,Hombre,12
13126,1999.0,4,Mujer,36
13126,2000.0,1,Hombre,32
13126,2000.0,1,Mujer,40
13126,2000.0,2,Hombre,29
13126,2000.0,2,Mujer,37
13126,2000.0,3,Hombre,23
13126,2000.0,3,Mujer,45
13126,2000.0,4,Hombre,18
13126,2000.0,4,Mujer,30
13126,2001.0,1,Hombre,13
13126,2001.0,1,Mujer,23
13126,2001.0,2,Hombre,22
13126,2001.0,2,Mujer,43
13126,2001.0,3,Hombre,29
13126,2001.0,3,Mujer,45
13126,2001.0,4,Hombre,12
13126,2001.0,4,Mujer,37
13126,2002.0,1,Hombre,22
13126,2002.0,1,Mujer,29
13126,2002.0,2,Hombre,26
13126,2002.0,2,Mujer,38
13126,2002.0,3,Hombre,33
13126,2002.0,3,Mujer,39
13126,2002.0,4,Hombre,18
13126,2002.0,4,Mujer,24
13126,2003.0,1,Hombre,12
13126,2003.0,1,Mujer,26
13126,2003.0,2,Hombre,16
13126,2003.0,2,Mujer,42
13126,2003.0,3,Hombre,20
13126,2003.0,3,Mujer,40
13126,2003.0,4,Hombre,19
13126,2003.0,4,Mujer,26
13126,2004.0,1,Hombre,18
13126,2004.0,1,Mujer,35
13126,2004.0,2,Hombre,26
13126,2004.0,2,Mujer,29
13126,2004.0,3,Hombre,22
13126,2004.0,3,Mujer,53
13126,2004.0,4,Hombre,20
13126,2004.0,4,Mujer,25
13126,2005.0,1,Hombre,18
13126,2005.0,1,Mujer,35
13126,2005.0,2,Hombre,33
13126,2005.0,2,Mujer,43
13126,2005.0,3,Hombre,25
13126,2005.0,3,Mujer,37
13126,2005.0,4,Hombre,17
13126,2005.0,4,Mujer,23
13126,2006.0,1,Hombre,11
13126,2006.0,1,Mujer,26
13126,2006.0,2,Hombre,25
13126,2006.0,2,Mujer,34
13126,2006.0,3,Hombre,32
13126,2006.0,3,Mujer,48
13126,2006.0,4,Hombre,23
13126,2006.0,4,Mujer,41
13126,2007.0,1,Hombre,17
13126,2007.0,1,Mujer,31
13126,2007.0,2,Hombre,21
13126,2007.0,2,Mujer,59
13126,2007.0,3,Hombre,37
13126,2007.0,3,Mujer,68
13126,2007.0,4,Hombre,16
13126,2007.0,4,Mujer,36
13126,2008.0,1,Hombre,19
13126,2008.0,1,Mujer,35
13126,2008.0,2,Hombre,16
13126,2008.0,2,Mujer,32
13126,2008.0,3,Hombre,23
13126,2008.0,3,Mujer,43
13126,2008.0,4,Hombre,17
13126,2008.0,4,Mujer,26
13126,2009.0,1,Hombre,19
13126,2009.0,1,Mujer,19
13126,2009.0,2,Hombre,22
13126,2009.0,2,Mujer,28
13126,2009.0,3,Hombre,27
13126,2009.0,3,Mujer,35
13126,2009.0,4,Hombre,18
13126,2009.0,4,Mujer,26
13126,2010.0,1,Hombre,15
13126,2010.0,1,Mujer,23
13126,2010.0,2,Hombre,22
13126,2010.0,2,Mujer,39
13126,2010.0,3,Hombre,46
13126,2010.0,3,Mujer,44
13126,2010.0,4,Hombre,27
13126,2010.0,4,Mujer,32
13126,2011.0,1,Hombre,13
13126,2011.0,1,Mujer,21
13126,2011.0,2,Hombre,27
13126,2011.0,2,Mujer,31
13126,2011.0,3,Hombre,32
13126,2011.0,3,Mujer,31
13126,2011.0,4,Hombre,15
13126,2011.0,4,Mujer,20
13126,2012.0,1,Hombre,21
13126,2012.0,1,Mujer,31
13126,2012.0,2,Hombre,27
13126,2012.0,2,Mujer,29
13126,2012.0,3,Hombre,35
13126,2012.0,3,Mujer,49
13126,2012.0,4,Hombre,24
13126,2012.0,4,Mujer,43
13126,2013.0,1,Hombre,13
13126,2013.0,1,Mujer,30
13126,2013.0,2,Hombre,25
13126,2013.0,2,Mujer,46
13126,2013.0,3,Hombre,34
13126,2013.0,3,Mujer,47
13126,2013.0,4,Hombre,29
13126,2013.0,4,Mujer,35
13126,2014.0,1,Hombre,18
13126,2014.0,1,Mujer,19
13126,2014.0,2,Hombre,19
13126,2014.0,2,Mujer,32
13126,2014.0,3,Hombre,32
13126,2014.0,3,Mujer,55
13126,2014.0,4,Hombre,18
13126,2014.0,4,Mujer,38
13126,2015.0,1,Hombre,18
13126,2015.0,1,Mujer,39
13126,2015.0,2,Hombre,26
13126,2015.0,2,Mujer,32
13126,2015.0,3,Hombre,32
13126,2015.0,3,Mujer,50
13126,2015.0,4,Hombre,22
13126,2015.0,4,Mujer,30
13126,2016.0,1,Hombre,26
13126,2016.0,1,Mujer,23
13126,2016.0,2,Hombre,29
13126,2016.0,2,Mujer,34
13126,2016.0,3,Hombre,23
13126,2016.0,3,Mujer,52
13126,2016.0,4,Hombre,16
13126,2016.0,4,Mujer,29
13126,2017.0,1,Hombre,19
13126,2017.0,1,Mujer,36
13126,2017.0,2,Hombre,24
13126,2017.0,2,Mujer,44
13126,2017.0,3,Hombre,30
13126,2017.0,3,Mujer,49
13126,2017.0,4,Hombre,18
13126,2017.0,4,Mujer,29
13126,2018.0,1,Hombre,14
13126,2018.0,1,Mujer,23
13126,2018.0,2,Hombre,22
13126,2018.0,2,Mujer,35
13126,2018.0,3,Hombre,22
13126,2018.0,3,Mujer,50
13126,2018.0,4,Hombre,23
13126,2018.0,4,Mujer,26
13126,2019.0,1,Hombre,17
13126,2019.0,1,Mujer,32
13126,2019.0,2,Hombre,22
13126,2019.0,2,Mujer,35
13126,2019.0,3,Hombre,32
13126,2019.0,3,Mujer,46
13126,2019.0,4,Hombre,29
13126,2019.0,4,Mujer,40
13127,1997.0,1,Hombre,18
13127,1997.0,1,Mujer,51
13127,1997.0,2,Hombre,22
13127,1997.0,2,Mujer,32
13127,1997.0,3,Hombre,32
13127,1997.0,3,Mujer,42
13127,1997.0,4,Hombre,24
13127,1997.0,4,Mujer,36
13127,1998.0,1,Hombre,22
13127,1998.0,1,Mujer,47
13127,1998.0,2,Hombre,32
13127,1998.0,2,Mujer,50
13127,1998.0,3,Hombre,29
13127,1998.0,3,Mujer,52
13127,1998.0,4,Hombre,14
13127,1998.0,4,Mujer,46
13127,1999.0,1,Hombre,21
13127,1999.0,1,Mujer,41
13127,1999.0,2,Hombre,48
13127,1999.0,2,Mujer,81
13127,1999.0,3,Hombre,37
13127,1999.0,3,Mujer,65
13127,1999.0,4,Hombre,15
13127,1999.0,4,Mujer,34
13127,2000.0,1,Hombre,21
13127,2000.0,1,Mujer,41
13127,2000.0,2,Hombre,21
13127,2000.0,2,Mujer,59
13127,2000.0,3,Hombre,27
13127,2000.0,3,Mujer,47
13127,2000.0,4,Hombre,24
13127,2000.0,4,Mujer,39
13127,2001.0,1,Hombre,16
13127,2001.0,1,Mujer,36
13127,2001.0,2,Hombre,34
13127,2001.0,2,Mujer,42
13127,2001.0,3,Hombre,25
13127,2001.0,3,Mujer,49
13127,2001.0,4,Hombre,13
13127,2001.0,4,Mujer,29
13127,2002.0,1,Hombre,15
13127,2002.0,1,Mujer,19
13127,2002.0,2,Hombre,20
13127,2002.0,2,Mujer,36
13127,2002.0,3,Hombre,27
13127,2002.0,3,Mujer,44
13127,2002.0,4,Hombre,21
13127,2002.0,4,Mujer,35
13127,2003.0,1,Hombre,22
13127,2003.0,1,Mujer,33
13127,2003.0,2,Hombre,23
13127,2003.0,2,Mujer,53
13127,2003.0,3,Hombre,16
13127,2003.0,3,Mujer,48
13127,2003.0,4,Hombre,23
13127,2003.0,4,Mujer,30
13127,2004.0,1,Hombre,14
13127,2004.0,1,Mujer,36
13127,2004.0,2,Hombre,37
13127,2004.0,2,Mujer,49
13127,2004.0,3,Hombre,28
13127,2004.0,3,Mujer,55
13127,2004.0,4,Hombre,20
13127,2004.0,4,Mujer,34
13127,2005.0,1,Hombre,10
13127,2005.0,1,Mujer,29
13127,2005.0,2,Hombre,25
13127,2005.0,2,Mujer,43
13127,2005.0,3,Hombre,26
13127,2005.0,3,Mujer,56
13127,2005.0,4,Hombre,20
13127,2005.0,4,Mujer,49
13127,2006.0,1,Hombre,19
13127,2006.0,1,Mujer,35
13127,2006.0,2,Hombre,23
13127,2006.0,2,Mujer,38
13127,2006.0,3,Hombre,28
13127,2006.0,3,Mujer,52
13127,2006.0,4,Hombre,22
13127,2006.0,4,Mujer,37
13127,2007.0,1,Hombre,21
13127,2007.0,1,Mujer,34
13127,2007.0,2,Hombre,37
13127,2007.0,2,Mujer,56
13127,2007.0,3,Hombre,38
13127,2007.0,3,Mujer,70
13127,2007.0,4,Hombre,25
13127,2007.0,4,Mujer,26
13127,2008.0,1,Hombre,14
13127,2008.0,1,Mujer,29
13127,2008.0,2,Hombre,28
13127,2008.0,2,Mujer,42
13127,2008.0,3,Hombre,23
13127,2008.0,3,Mujer,52
13127,2008.0,4,Hombre,28
13127,2008.0,4,Mujer,23
13127,2009.0,1,Hombre,19
13127,2009.0,1,Mujer,33
13127,2009.0,2,Hombre,27
13127,2009.0,2,Mujer,57
13127,2009.0,3,Hombre,29
13127,2009.0,3,Mujer,56
13127,2009.0,4,Hombre,15
13127,2009.0,4,Mujer,33
13127,2010.0,1,Hombre,31
13127,2010.0,1,Mujer,28
13127,2010.0,2,Hombre,28
13127,2010.0,2,Mujer,44
13127,2010.0,3,Hombre,38
13127,2010.0,3,Mujer,65
13127,2010.0,4,Hombre,15
13127,2010.0,4,Mujer,47
13127,2011.0,1,Hombre,19
13127,2011.0,1,Mujer,29
13127,2011.0,2,Hombre,35
13127,2011.0,2,Mujer,46
13127,2011.0,3,Hombre,33
13127,2011.0,3,Mujer,50
13127,2011.0,4,Hombre,24
13127,2011.0,4,Mujer,40
13127,2012.0,1,Hombre,23
13127,2012.0,1,Mujer,29
13127,2012.0,2,Hombre,30
13127,2012.0,2,Mujer,49
13127,2012.0,3,Hombre,52
13127,2012.0,3,Mujer,58
13127,2012.0,4,Hombre,32
13127,2012.0,4,Mujer,56
13127,2013.0,1,Hombre,23
13127,2013.0,1,Mujer,35
13127,2013.0,2,Hombre,36
13127,2013.0,2,Mujer,43
13127,2013.0,3,Hombre,28
13127,2013.0,3,Mujer,48
13127,2013.0,4,Hombre,17
13127,2013.0,4,Mujer,30
13127,2014.0,1,Hombre,23
13127,2014.0,1,Mujer,33
13127,2014.0,2,Hombre,36
13127,2014.0,2,Mujer,57
13127,2014.0,3,Hombre,39
13127,2014.0,3,Mujer,67
13127,2014.0,4,Hombre,17
13127,2014.0,4,Mujer,48
13127,2015.0,1,Hombre,13
13127,2015.0,1,Mujer,40
13127,2015.0,2,Hombre,25
13127,2015.0,2,Mujer,47
13127,2015.0,3,Hombre,40
13127,2015.0,3,Mujer,59
13127,2015.0,4,Hombre,30
13127,2015.0,4,Mujer,38
13127,2016.0,1,Hombre,18
13127,2016.0,1,Mujer,38
13127,2016.0,2,Hombre,28
13127,2016.0,2,Mujer,38
13127,2016.0,3,Hombre,37
13127,2016.0,3,Mujer,54
13127,2016.0,4,Hombre,31
13127,2016.0,4,Mujer,40
13127,2017.0,1,Hombre,20
13127,2017.0,1,Mujer,36
13127,2017.0,2,Hombre,24
13127,2017.0,2,Mujer,46
13127,2017.0,3,Hombre,37
13127,2017.0,3,Mujer,70
13127,2017.0,4,Hombre,29
13127,2017.0,4,Mujer,23
13127,2018.0,1,Hombre,22
13127,2018.0,1,Mujer,30
13127,2018.0,2,Hombre,40
13127,2018.0,2,Mujer,54
13127,2018.0,3,Hombre,37
13127,2018.0,3,Mujer,50
13127,2018.0,4,Hombre,31
13127,2018.0,4,Mujer,46
13127,2019.0,1,Hombre,27
13127,2019.0,1,Mujer,34
13127,2019.0,2,Hombre,28
13127,2019.0,2,Mujer,46
13127,2019.0,3,Hombre,44
13127,2019.0,3,Mujer,67
13127,2019.0,4,Hombre,24
13127,2019.0,4,Mujer,38
13128,1997.0,1,Hombre,11
13128,1997.0,1,Mujer,14
13128,1997.0,2,Hombre,11
13128,1997.0,2,Mujer,8
13128,1997.0,3,Hombre,14
13128,1997.0,3,Mujer,13
13128,1997.0,4,Hombre,11
13128,1997.0,4,Mujer,17
13128,1998.0,1,Hombre,5
13128,1998.0,1,Mujer,14
13128,1998.0,2,Hombre,9
13128,1998.0,2,Mujer,16
13128,1998.0,3,Hombre,8
13128,1998.0,3,Mujer,17
13128,1998.0,4,Hombre,9
13128,1998.0,4,Mujer,20
13128,1999.0,1,Hombre,10
13128,1999.0,1,Mujer,11
13128,1999.0,2,Hombre,14
13128,1999.0,2,Mujer,22
13128,1999.0,3,Hombre,20
13128,1999.0,3,Mujer,15
13128,1999.0,4,Hombre,13
13128,1999.0,4,Mujer,15
13128,2000.0,1,Hombre,16
13128,2000.0,1,Mujer,13
13128,2000.0,2,Hombre,14
13128,2000.0,2,Mujer,9
13128,2000.0,3,Hombre,18
13128,2000.0,3,Mujer,15
13128,2000.0,4,Hombre,6
13128,2000.0,4,Mujer,10
13128,2001.0,1,Hombre,7
13128,2001.0,1,Mujer,10
13128,2001.0,2,Hombre,13
13128,2001.0,2,Mujer,17
13128,2001.0,3,Hombre,16
13128,2001.0,3,Mujer,21
13128,2001.0,4,Hombre,18
13128,2001.0,4,Mujer,12
13128,2002.0,1,Hombre,5
13128,2002.0,1,Mujer,10
13128,2002.0,2,Hombre,6
13128,2002.0,2,Mujer,15
13128,2002.0,3,Hombre,13
13128,2002.0,3,Mujer,18
13128,2002.0,4,Hombre,10
13128,2002.0,4,Mujer,14
13128,2003.0,1,Hombre,5
13128,2003.0,1,Mujer,10
13128,2003.0,2,Hombre,20
13128,2003.0,2,Mujer,20
13128,2003.0,3,Hombre,20
13128,2003.0,3,Mujer,18
13128,2003.0,4,Hombre,12
13128,2003.0,4,Mujer,12
13128,2004.0,1,Hombre,8
13128,2004.0,1,Mujer,16
13128,2004.0,2,Hombre,17
13128,2004.0,2,Mujer,22
13128,2004.0,3,Hombre,13
13128,2004.0,3,Mujer,21
13128,2004.0,4,Hombre,12
13128,2004.0,4,Mujer,20
13128,2005.0,1,Hombre,15
13128,2005.0,1,Mujer,9
13128,2005.0,2,Hombre,24
13128,2005.0,2,Mujer,17
13128,2005.0,3,Hombre,16
13128,2005.0,3,Mujer,19
13128,2005.0,4,Hombre,11
13128,2005.0,4,Mujer,14
13128,2006.0,1,Hombre,9
13128,2006.0,1,Mujer,15
13128,2006.0,2,Hombre,19
13128,2006.0,2,Mujer,16
13128,2006.0,3,Hombre,15
13128,2006.0,3,Mujer,20
13128,2006.0,4,Hombre,15
13128,2006.0,4,Mujer,19
13128,2007.0,1,Hombre,9
13128,2007.0,1,Mujer,12
13128,2007.0,2,Hombre,14
13128,2007.0,2,Mujer,17
13128,2007.0,3,Hombre,18
13128,2007.0,3,Mujer,27
13128,2007.0,4,Hombre,17
13128,2007.0,4,Mujer,25
13128,2008.0,1,Hombre,10
13128,2008.0,1,Mujer,19
13128,2008.0,2,Hombre,11
13128,2008.0,2,Mujer,20
13128,2008.0,3,Hombre,20
13128,2008.0,3,Mujer,18
13128,2008.0,4,Hombre,10
13128,2008.0,4,Mujer,15
13128,2009.0,1,Hombre,12
13128,2009.0,1,Mujer,11
13128,2009.0,2,Hombre,9
13128,2009.0,2,Mujer,17
13128,2009.0,3,Hombre,20
13128,2009.0,3,Mujer,20
13128,2009.0,4,Hombre,13
13128,2009.0,4,Mujer,9
13128,2010.0,1,Hombre,10
13128,2010.0,1,Mujer,23
13128,2010.0,2,Hombre,15
13128,2010.0,2,Mujer,21
13128,2010.0,3,Hombre,15
13128,2010.0,3,Mujer,25
13128,2010.0,4,Hombre,12
13128,2010.0,4,Mujer,24
13128,2011.0,1,Hombre,10
13128,2011.0,1,Mujer,19
13128,2011.0,2,Hombre,15
13128,2011.0,2,Mujer,15
13128,2011.0,3,Hombre,15
13128,2011.0,3,Mujer,33
13128,2011.0,4,Hombre,9
13128,2011.0,4,Mujer,17
13128,2012.0,1,Hombre,3
13128,2012.0,1,Mujer,14
13128,2012.0,2,Hombre,9
13128,2012.0,2,Mujer,22
13128,2012.0,3,Hombre,16
13128,2012.0,3,Mujer,27
13128,2012.0,4,Hombre,8
13128,2012.0,4,Mujer,23
13128,2013.0,1,Hombre,19
13128,2013.0,1,Mujer,15
13128,2013.0,2,Hombre,12
13128,2013.0,2,Mujer,24
13128,2013.0,3,Hombre,28
13128,2013.0,3,Mujer,30
13128,2013.0,4,Hombre,14
13128,2013.0,4,Mujer,25
13128,2014.0,1,Hombre,14
13128,2014.0,1,Mujer,18
13128,2014.0,2,Hombre,14
13128,2014.0,2,Mujer,15
13128,2014.0,3,Hombre,28
13128,2014.0,3,Mujer,36
13128,2014.0,4,Hombre,16
13128,2014.0,4,Mujer,21
13128,2015.0,1,Hombre,15
13128,2015.0,1,Mujer,13
13128,2015.0,2,Hombre,17
13128,2015.0,2,Mujer,24
13128,2015.0,3,Hombre,27
13128,2015.0,3,Mujer,31
13128,2015.0,4,Hombre,9
13128,2015.0,4,Mujer,17
13128,2016.0,1,Hombre,12
13128,2016.0,1,Mujer,16
13128,2016.0,2,Hombre,18
13128,2016.0,2,Mujer,28
13128,2016.0,3,Hombre,26
13128,2016.0,3,Mujer,39
13128,2016.0,4,Hombre,17
13128,2016.0,4,Mujer,23
13128,2017.0,1,Hombre,15
13128,2017.0,1,Mujer,23
13128,2017.0,2,Hombre,19
13128,2017.0,2,Mujer,28
13128,2017.0,3,Hombre,17
13128,2017.0,3,Mujer,28
13128,2017.0,4,Hombre,18
13128,2017.0,4,Mujer,22
13128,2018.0,1,Hombre,15
13128,2018.0,1,Mujer,21
13128,2018.0,2,Hombre,29
13128,2018.0,2,Mujer,28
13128,2018.0,3,Hombre,17
13128,2018.0,3,Mujer,42
13128,2018.0,4,Hombre,26
13128,2018.0,4,Mujer,24
13128,2019.0,1,Hombre,18
13128,2019.0,1,Mujer,11
13128,2019.0,2,Hombre,18
13128,2019.0,2,Mujer,27
13128,2019.0,3,Hombre,24
13128,2019.0,3,Mujer,32
13128,2019.0,4,Hombre,13
13128,2019.0,4,Mujer,24
13129,1997.0,1,Hombre,18
13129,1997.0,1,Mujer,25
13129,1997.0,2,Hombre,11
13129,1997.0,2,Mujer,25
13129,1997.0,3,Hombre,24
13129,1997.0,3,Mujer,31
13129,1997.0,4,Hombre,19
13129,1997.0,4,Mujer,22
13129,1998.0,1,Hombre,15
13129,1998.0,1,Mujer,26
13129,1998.0,2,Hombre,10
13129,1998.0,2,Mujer,27
13129,1998.0,3,Hombre,23
13129,1998.0,3,Mujer,35
13129,1998.0,4,Hombre,15
13129,1998.0,4,Mujer,18
13129,1999.0,1,Hombre,17
13129,1999.0,1,Mujer,17
13129,1999.0,2,Hombre,25
13129,1999.0,2,Mujer,46
13129,1999.0,3,Hombre,26
13129,1999.0,3,Mujer,27
13129,1999.0,4,Hombre,12
13129,1999.0,4,Mujer,20
13129,2000.0,1,Hombre,15
13129,2000.0,1,Mujer,18
13129,2000.0,2,Hombre,20
13129,2000.0,2,Mujer,32
13129,2000.0,3,Hombre,21
13129,2000.0,3,Mujer,23
13129,2000.0,4,Hombre,7
13129,2000.0,4,Mujer,15
13129,2001.0,1,Hombre,8
13129,2001.0,1,Mujer,20
13129,2001.0,2,Hombre,15
13129,2001.0,2,Mujer,24
13129,2001.0,3,Hombre,18
13129,2001.0,3,Mujer,35
13129,2001.0,4,Hombre,9
13129,2001.0,4,Mujer,33
13129,2002.0,1,Hombre,11
13129,2002.0,1,Mujer,18
13129,2002.0,2,Hombre,9
13129,2002.0,2,Mujer,24
13129,2002.0,3,Hombre,21
13129,2002.0,3,Mujer,30
13129,2002.0,4,Hombre,18
13129,2002.0,4,Mujer,24
13129,2003.0,1,Hombre,16
13129,2003.0,1,Mujer,22
13129,2003.0,2,Hombre,16
13129,2003.0,2,Mujer,19
13129,2003.0,3,Hombre,13
13129,2003.0,3,Mujer,29
13129,2003.0,4,Hombre,10
13129,2003.0,4,Mujer,18
13129,2004.0,1,Hombre,19
13129,2004.0,1,Mujer,12
13129,2004.0,2,Hombre,30
13129,2004.0,2,Mujer,32
13129,2004.0,3,Hombre,27
13129,2004.0,3,Mujer,26
13129,2004.0,4,Hombre,20
13129,2004.0,4,Mujer,21
13129,2005.0,1,Hombre,12
13129,2005.0,1,Mujer,26
13129,2005.0,2,Hombre,25
13129,2005.0,2,Mujer,27
13129,2005.0,3,Hombre,16
13129,2005.0,3,Mujer,40
13129,2005.0,4,Hombre,13
13129,2005.0,4,Mujer,23
13129,2006.0,1,Hombre,18
13129,2006.0,1,Mujer,34
13129,2006.0,2,Hombre,14
13129,2006.0,2,Mujer,29
13129,2006.0,3,Hombre,24
13129,2006.0,3,Mujer,26
13129,2006.0,4,Hombre,15
13129,2006.0,4,Mujer,18
13129,2007.0,1,Hombre,14
13129,2007.0,1,Mujer,21
13129,2007.0,2,Hombre,13
13129,2007.0,2,Mujer,31
13129,2007.0,3,Hombre,26
13129,2007.0,3,Mujer,38
13129,2007.0,4,Hombre,22
13129,2007.0,4,Mujer,19
13129,2008.0,1,Hombre,13
13129,2008.0,1,Mujer,29
13129,2008.0,2,Hombre,22
13129,2008.0,2,Mujer,25
13129,2008.0,3,Hombre,14
13129,2008.0,3,Mujer,30
13129,2008.0,4,Hombre,13
13129,2008.0,4,Mujer,25
13129,2009.0,1,Hombre,11
13129,2009.0,1,Mujer,22
13129,2009.0,2,Hombre,13
13129,2009.0,2,Mujer,28
13129,2009.0,3,Hombre,23
13129,2009.0,3,Mujer,39
13129,2009.0,4,Hombre,17
13129,2009.0,4,Mujer,18
13129,2010.0,1,Hombre,15
13129,2010.0,1,Mujer,23
13129,2010.0,2,Hombre,16
13129,2010.0,2,Mujer,21
13129,2010.0,3,Hombre,26
13129,2010.0,3,Mujer,40
13129,2010.0,4,Hombre,22
13129,2010.0,4,Mujer,26
13129,2011.0,1,Hombre,18
13129,2011.0,1,Mujer,21
13129,2011.0,2,Hombre,17
13129,2011.0,2,Mujer,23
13129,2011.0,3,Hombre,15
13129,2011.0,3,Mujer,23
13129,2011.0,4,Hombre,16
13129,2011.0,4,Mujer,14
13129,2012.0,1,Hombre,20
13129,2012.0,1,Mujer,30
13129,2012.0,2,Hombre,22
13129,2012.0,2,Mujer,22
13129,2012.0,3,Hombre,22
13129,2012.0,3,Mujer,24
13129,2012.0,4,Hombre,14
13129,2012.0,4,Mujer,31
13129,2013.0,1,Hombre,12
13129,2013.0,1,Mujer,21
13129,2013.0,2,Hombre,13
13129,2013.0,2,Mujer,22
13129,2013.0,3,Hombre,20
13129,2013.0,3,Mujer,25
13129,2013.0,4,Hombre,21
13129,2013.0,4,Mujer,21
13129,2014.0,1,Hombre,16
13129,2014.0,1,Mujer,25
13129,2014.0,2,Hombre,16
13129,2014.0,2,Mujer,46
13129,2014.0,3,Hombre,27
13129,2014.0,3,Mujer,28
13129,2014.0,4,Hombre,14
13129,2014.0,4,Mujer,27
13129,2015.0,1,Hombre,22
13129,2015.0,1,Mujer,22
13129,2015.0,2,Hombre,15
13129,2015.0,2,Mujer,28
13129,2015.0,3,Hombre,19
13129,2015.0,3,Mujer,40
13129,2015.0,4,Hombre,21
13129,2015.0,4,Mujer,27
13129,2016.0,1,Hombre,26
13129,2016.0,1,Mujer,27
13129,2016.0,2,Hombre,14
13129,2016.0,2,Mujer,33
13129,2016.0,3,Hombre,25
13129,2016.0,3,Mujer,41
13129,2016.0,4,Hombre,18
13129,2016.0,4,Mujer,31
13129,2017.0,1,Hombre,20
13129,2017.0,1,Mujer,22
13129,2017.0,2,Hombre,18
13129,2017.0,2,Mujer,27
13129,2017.0,3,Hombre,26
13129,2017.0,3,Mujer,44
13129,2017.0,4,Hombre,15
13129,2017.0,4,Mujer,32
13129,2018.0,1,Hombre,16
13129,2018.0,1,Mujer,29
13129,2018.0,2,Hombre,22
13129,2018.0,2,Mujer,33
13129,2018.0,3,Hombre,37
13129,2018.0,3,Mujer,44
13129,2018.0,4,Hombre,19
13129,2018.0,4,Mujer,24
13129,2019.0,1,Hombre,12
13129,2019.0,1,Mujer,26
13129,2019.0,2,Hombre,30
13129,2019.0,2,Mujer,35
13129,2019.0,3,Hombre,14
13129,2019.0,3,Mujer,51
13129,2019.0,4,Hombre,13
13129,2019.0,4,Mujer,28
13130,1997.0,1,Hombre,22
13130,1997.0,1,Mujer,34
13130,1997.0,2,Hombre,20
13130,1997.0,2,Mujer,45
13130,1997.0,3,Hombre,28
13130,1997.0,3,Mujer,51
13130,1997.0,4,Hombre,21
13130,1997.0,4,Mujer,50
13130,1998.0,1,Hombre,23
13130,1998.0,1,Mujer,27
13130,1998.0,2,Hombre,36
13130,1998.0,2,Mujer,48
13130,1998.0,3,Hombre,37
13130,1998.0,3,Mujer,39
13130,1998.0,4,Hombre,14
13130,1998.0,4,Mujer,33
13130,1999.0,1,Hombre,13
13130,1999.0,1,Mujer,33
13130,1999.0,2,Hombre,31
13130,1999.0,2,Mujer,47
13130,1999.0,3,Hombre,24
13130,1999.0,3,Mujer,48
13130,1999.0,4,Hombre,27
13130,1999.0,4,Mujer,23
13130,2000.0,1,Hombre,11
13130,2000.0,1,Mujer,26
13130,2000.0,2,Hombre,27
13130,2000.0,2,Mujer,29
13130,2000.0,3,Hombre,26
13130,2000.0,3,Mujer,38
13130,2000.0,4,Hombre,12
13130,2000.0,4,Mujer,24
13130,2001.0,1,Hombre,19
13130,2001.0,1,Mujer,21
13130,2001.0,2,Hombre,24
13130,2001.0,2,Mujer,27
13130,2001.0,3,Hombre,21
13130,2001.0,3,Mujer,36
13130,2001.0,4,Hombre,12
13130,2001.0,4,Mujer,30
13130,2002.0,1,Hombre,9
13130,2002.0,1,Mujer,19
13130,2002.0,2,Hombre,17
13130,2002.0,2,Mujer,25
13130,2002.0,3,Hombre,25
13130,2002.0,3,Mujer,39
13130,2002.0,4,Hombre,17
13130,2002.0,4,Mujer,29
13130,2003.0,1,Hombre,19
13130,2003.0,1,Mujer,37
13130,2003.0,2,Hombre,22
13130,2003.0,2,Mujer,29
13130,2003.0,3,Hombre,29
13130,2003.0,3,Mujer,38
13130,2003.0,4,Hombre,24
13130,2003.0,4,Mujer,28
13130,2004.0,1,Hombre,16
13130,2004.0,1,Mujer,33
13130,2004.0,2,Hombre,27
13130,2004.0,2,Mujer,38
13130,2004.0,3,Hombre,19
13130,2004.0,3,Mujer,36
13130,2004.0,4,Hombre,27
13130,2004.0,4,Mujer,26
13130,2005.0,1,Hombre,15
13130,2005.0,1,Mujer,32
13130,2005.0,2,Hombre,29
13130,2005.0,2,Mujer,34
13130,2005.0,3,Hombre,28
13130,2005.0,3,Mujer,42
13130,2005.0,4,Hombre,20
13130,2005.0,4,Mujer,37
13130,2006.0,1,Hombre,20
13130,2006.0,1,Mujer,23
13130,2006.0,2,Hombre,32
