"var","param","est","se","mean_MR","N","bic","mean_pm25","mean_temp"
"Full Sample","commune6115",-0.143492705682612,0.00200098480646895,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6116",-0.243235506391188,0.00239159998789586,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6117",-0.202981594799501,0.00170849483583023,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6201",-0.357000539296548,0.0034493590125369,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6202",-0.113307382757464,0.000864056007798131,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6203",-0.242304473636365,0.00165739858881771,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6204",-0.229327642845275,0.00123709588674589,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6205",-0.524071443890097,0.00268609046122796,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6206",-0.354722101747557,0.00350038879245918,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6301",-0.0919340005835027,0.00175069914461456,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6302",-0.125091836727345,0.00187047639224798,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6303",-0.184094592970417,0.00202432737863256,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6304",-0.21616859225097,0.00229966058879576,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6305",-0.186589028697456,0.0018767148048763,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6306",-0.299132193961849,0.00178206666218474,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6307",-0.15977509557298,0.00114454251124938,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6308",-0.227680570733901,0.00191508812688837,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
"Full Sample","commune6309",-0.245364321421911,0.00226458479950088,5.6300496230793,70632,327453.188641541,22.2246129859327,24.2483817189633
