"region";"province";"commune";"site";"longitude";"latitude";"year";"month";"pollutant";"value";"n";"completeness";"pm25_satellite"
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;2;"mp2.5";14.5357142857143;28;90.3225806451613;10.2391589349219
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;3;"mp2.5";23.2333333333333;30;96.7741935483871;14.5190470109611
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;4;"mp2.5";40.6333333333333;30;96.7741935483871;27.4687344857904
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;6;"mp2.5";84.4333333333333;30;96.7741935483871;50.5
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;7;"mp2.5";107.032258064516;31;100;48.5613059252614
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;8;"mp2.5";62.8064516129032;31;100;48.656635725776
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;9;"mp2.5";42.5;30;96.7741935483871;35.9391589335772
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;10;"mp2.5";24;31;100;17.8999996185303
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;11;"mp2.5";13.8333333333333;30;96.7741935483871;12.3000001907349
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2019;12;"mp2.5";12.0967741935484;31;100;9.35952331929025
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;1;"mp2.5";8.2962962962963;27;87.0967741935484;7.08947102998317
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;2;"mp2.5";12.7241379310345;29;93.5483870967742;9.69868244146911
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;3;"mp2.5";16.4333333333333;30;96.7741935483871;13.5404766852543
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;4;"mp2.5";48.0666666666667;30;96.7741935483871;31.140477066724
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;5;"mp2.5";69.3225806451613;31;100;47
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;6;"mp2.5";85.6666666666667;30;96.7741935483871;40.4404774391047
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;7;"mp2.5";112.741935483871;31;100;24.1000003814697
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;8;"mp2.5";46.1290322580645;31;100;40.1092105977055
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;9;"mp2.5";34.1;30;96.7741935483871;34.4595240867743
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;10;"mp2.5";18.7096774193548;31;100;21.5
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;11;"mp2.5";9.63333333333333;30;96.7741935483871;12.1595235100251
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2020;12;"mp2.5";8.96774193548387;31;100;7.87926360489228
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;1;"mp2.5";9.14814814814815;27;87.0967741935484;6.95927066466995
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;2;"mp2.5";7.17857142857143;28;90.3225806451613;6.75927075829842
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;3;"mp2.5";14.1935483870968;31;100;11.8595233192902
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;4;"mp2.5";28.4333333333333;30;96.7741935483871;29.4391585499743
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;5;"mp2.5";87.9666666666667;30;96.7741935483871;33.4857203016895
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;6;"mp2.5";125.8;30;96.7741935483871;40.2000007629395
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;7;"mp2.5";43.6774193548387;31;100;44.289099823765
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;8;"mp2.5";60.8064516129032;31;100;44.8496880410766
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;9;"mp2.5";34.5666666666667;30;96.7741935483871;31.859522933276
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;10;"mp2.5";16.4193548387097;31;100;21.5796356166983
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;11;"mp2.5";11.2666666666667;30;96.7741935483871;13.4595233147457
"XI";"Coihaique";"Coyhaique";"Coyhaique II";-72.0499668121408;-45.5790464564684;2021;12;"mp2.5";5.51612903225806;31;100;10.9986824404025
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;1;"mp2.5";4.94211074074074;27;87.0967741935484;6.55670972835239
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;3;"mp2.5";5.640432;25;80.6451612903226;7.96492424509305
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;4;"mp2.5";5.87851533333333;30;96.7741935483871;14.079810690449
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;5;"mp2.5";6.372375;30;96.7741935483871;19.4232205592012
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;6;"mp2.5";5.95945076923077;26;83.8709677419355;16.1000003814697
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;7;"mp2.5";5.04520290322581;31;100;9.378202723778
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;8;"mp2.5";4.26021;31;100;28.8233831480003
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;9;"mp2.5";4.08990413793103;29;93.5483870967742;15.6999998092651
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;10;"mp2.5";4.68028870967742;31;100;12.234912705406
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;11;"mp2.5";4.140125;28;90.3225806451613;8.5
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2015;12;"mp2.5";4.35266064516129;31;100;5.93491282503126
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;1;"mp2.5";4.46792185185185;27;87.0967741935484;4.30000019073486
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;2;"mp2.5";4.34602071428571;28;90.3225806451613;6
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;3;"mp2.5";4.18373322580645;31;100;4.09999990463257
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;4;"mp2.5";5.48853833333333;30;96.7741935483871;13.9016077759361
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;5;"mp2.5";7.32574193548387;31;100;7.11311563560783
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;9;"mp2.5";6.23129037037037;27;87.0967741935484;13.3999996185303
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;10;"mp2.5";6.16932538461538;26;83.8709677419355;12.8999996185303
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;11;"mp2.5";5.29291962962963;27;87.0967741935484;7.42322092531273
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2016;12;"mp2.5";5.18884733333333;30;96.7741935483871;5.09999990463257
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;1;"mp2.5";4.60631166666667;30;96.7741935483871;6.15670963298496
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;2;"mp2.5";6.008135;26;83.8709677419355;4.38830819564891
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;3;"mp2.5";6.41593066666667;30;96.7741935483871;6.19999980926514
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;4;"mp2.5";6.73535866666667;30;96.7741935483871;12.8217970854871
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;5;"mp2.5";6.58064516129032;31;100;21.1665117048447
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;7;"mp2.5";6.48387096774194;31;100;10.8349127539217
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;8;"mp2.5";5.46666666666667;30;96.7741935483871;36.5999984741211
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;9;"mp2.5";4.26666666666667;30;96.7741935483871;14.1999998092651
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;10;"mp2.5";3.38709677419355;31;100;11.3349127539217
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;11;"mp2.5";4.73333333333333;30;96.7741935483871;8.5116919554699
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2017;12;"mp2.5";4.41935483870968;31;100;5.01311573097526
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;1;"mp2.5";3.58620689655172;29;93.5483870967742;6.03491272966383
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;2;"mp2.5";3.85714285714286;28;90.3225806451613;4.5
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;3;"mp2.5";4.03225806451613;31;100;6.90000009536743
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;4;"mp2.5";3.6;30;96.7741935483871;11.1999998092651
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;5;"mp2.5";4.67741935483871;31;100;14.566511323375
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;6;"mp2.5";5.5;30;96.7741935483871;19.7349129931722
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;7;"mp2.5";6.25806451612903;31;100;8.63491294465653
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;8;"mp2.5";4.4;30;96.7741935483871;32.2242205193463
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;9;"mp2.5";3.93333333333333;30;96.7741935483871;15
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;10;"mp2.5";4.13793103448276;29;93.5483870967742;10.8999996185303
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;11;"mp2.5";3.52;25;80.6451612903226;6.80000019073486
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2018;12;"mp2.5";3.2258064516129;31;100;5.75670980803084
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;1;"mp2.5";3.35483870967742;31;100;4.80000019073486
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;2;"mp2.5";3.96296296296296;27;87.0967741935484;4.93302220318582
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;3;"mp2.5";4.2258064516129;31;100;6
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;4;"mp2.5";4.16666666666667;30;96.7741935483871;10.9815383824187
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;5;"mp2.5";5.45161290322581;31;100;15.1999998092651
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;6;"mp2.5";5.66666666666667;27;87.0967741935484;20.0650874853289
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;7;"mp2.5";5.38709677419355;31;100;9.47820289737515
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;8;"mp2.5";5;30;96.7741935483871;24.7999992370606
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;9;"mp2.5";4.53333333333333;30;96.7741935483871;14.6665110705457
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;10;"mp2.5";4.83870967741935;31;100;9.30000019073486
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;11;"mp2.5";4.51851851851852;27;87.0967741935484;7.09999990463257
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2019;12;"mp2.5";4.2;30;96.7741935483871;5.40000009536743
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;1;"mp2.5";4.46666666666667;30;96.7741935483871;2.79999995231628
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;2;"mp2.5";4.3448275862069;29;93.5483870967742;6.94471410290435
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;3;"mp2.5";4.35483870967742;31;100;5.5
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;4;"mp2.5";4.63333333333333;30;96.7741935483871;15.3868841579683
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;5;"mp2.5";6.29032258064516;31;100;20.066511323375
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;6;"mp2.5";7.68965517241379;29;93.5483870967742;17.6000003814697
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;7;"mp2.5";5.64285714285714;28;90.3225806451613;4.90000009536743
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;8;"mp2.5";3.93548387096774;31;100;16.4665109419052
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;9;"mp2.5";3.37037037037037;27;87.0967741935484;20
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;10;"mp2.5";3.64516129032258;31;100;11.3999996185303
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;11;"mp2.5";3.58620689655172;29;93.5483870967742;7.80000019073486
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2020;12;"mp2.5";3.80645161290323;31;100;4.93491282503126
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;1;"mp2.5";4.06451612903226;31;100;5.69999980926514
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;3;"mp2.5";5.11111111111111;27;87.0967741935484;5.71169176473504
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;4;"mp2.5";4.24137931034483;29;93.5483870967742;12.4516455928109
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;5;"mp2.5";4.64516129032258;31;100;17.9665109419052
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;6;"mp2.5";5.56666666666667;30;96.7741935483871;16.2999992370605
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;7;"mp2.5";4.35714285714286;28;90.3225806451613;9.43491251467113
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;8;"mp2.5";3.80645161290323;31;100;17.1000003814697
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;9;"mp2.5";4.2;30;96.7741935483871;16.2000007629395
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;10;"mp2.5";3.90322580645161;31;100;10.9349125146711
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;11;"mp2.5";4.1;30;96.7741935483871;6.92322092531273
"XII";"Magallanes";"Punta Arenas";"Punta Arenas";-70.9215067997816;-53.1583477998541;2021;12;"mp2.5";3.64516129032258;31;100;7.55670972835239
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;4;"mp2.5";29.9;30;96.7741935483871;29.5185871768833
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;5;"mp2.5";44.3548387096774;31;100;45.9749709539594
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;6;"mp2.5";45.7241379310345;29;93.5483870967742;43.6171232840654
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;7;"mp2.5";61.5666666666667;30;96.7741935483871;50.1496519655962
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;8;"mp2.5";46.8064516129032;31;100;36.6568677958416
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;9;"mp2.5";31.6896551724138;29;93.5483870967742;35.4690137669084
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;10;"mp2.5";17.9354838709677;31;100;20.6166144272041
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;11;"mp2.5";11.1034482758621;29;93.5483870967742;14.8828752985195
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2018;12;"mp2.5";7.3;30;96.7741935483871;9.98605846254146
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;1;"mp2.5";6.93548387096774;31;100;7.3689341562425
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;2;"mp2.5";8.19230769230769;26;83.8709677419355;8.69681689375652
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;3;"mp2.5";11.5;30;96.7741935483871;14.234755550036
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;4;"mp2.5";29.4;25;80.6451612903226;29.7999992370605
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;5;"mp2.5";39.9677419354839;31;100;48.8429530068264
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;6;"mp2.5";52.0333333333333;30;96.7741935483871;45.3171240470049
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;7;"mp2.5";44.75;28;90.3225806451613;44.4266744594592
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;8;"mp2.5";40.1333333333333;30;96.7741935483871;38.455762702008
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;9;"mp2.5";24.8275862068966;29;93.5483870967742;36.525903531781
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;10;"mp2.5";16.88;25;80.6451612903226;21.5
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;11;"mp2.5";9.93333333333333;30;96.7741935483871;15.5154042310199
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2019;12;"mp2.5";6.16129032258065;31;100;9.88287529851947
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;1;"mp2.5";5;27;87.0967741935484;7.1031828353186
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;2;"mp2.5";5.28571428571429;28;90.3225806451613;6.91858718362054
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;3;"mp2.5";7.5;30;96.7741935483871;12.2161640198813
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;4;"mp2.5";28.4333333333333;30;96.7741935483871;30.7835693603142
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;5;"mp2.5";53.1935483870968;31;100;50.9000015258789
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;6;"mp2.5";33.7333333333333;30;96.7741935483871;42.9819249041894
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;7;"mp2.5";47.3548387096774;31;100;50.1031814806942
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;8;"mp2.5";49.4193548387097;31;100;43.9759975159799
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;9;"mp2.5";36.6666666666667;30;96.7741935483871;38.5999984741211
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;10;"mp2.5";19.2068965517241;29;93.5483870967742;22.9882942167936
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;11;"mp2.5";8.71428571428571;28;90.3225806451613;15.6982797202742
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2020;12;"mp2.5";5.6;30;96.7741935483871;9.90146244504798
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;1;"mp2.5";4.16129032258065;31;100;6.56893403198581
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;2;"mp2.5";5.10714285714286;28;90.3225806451613;7.48605852901964
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;3;"mp2.5";6.70967741935484;31;100;11.9602146915372
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;4;"mp2.5";20.8333333333333;30;96.7741935483871;30.714377147073
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;5;"mp2.5";44.6129032258064;31;100;44.3462125059443
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;6;"mp2.5";67.2;30;96.7741935483871;42.2756618239456
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;7;"mp2.5";56.0967741935484;31;100;47.9371751706038
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;8;"mp2.5";41;31;100;40.3706551976765
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;9;"mp2.5";32.2333333333333;30;96.7741935483871;36.4000015258789
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;10;"mp2.5";18.7407407407407;27;87.0967741935484;22.9357112787356
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;11;"mp2.5";7.43333333333333;30;96.7741935483871;15.8828752985195
"XIV";"Ranco";"La Unión";"La Union";-73.076710459412;-40.286857441758;2021;12;"mp2.5";5.70967741935484;31;100;17.7904460461988
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;1;"mp2.5";6.87428366666667;30;96.7741935483871;7.82139889045043
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;2;"mp2.5";8.75466857142857;28;90.3225806451613;13.012038105301
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;3;"mp2.5";10.1318925806452;31;100;16.043539927162
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;4;"mp2.5";36.8208964285714;28;90.3225806451613;47.9126822463101
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;5;"mp2.5";74.4242239285714;28;90.3225806451613;64.4440842188971
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;6;"mp2.5";81.2030730769231;26;83.8709677419355;57.9017986990209
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;7;"mp2.5";62.3899580645161;31;100;62.4645011251662
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;8;"mp2.5";61.0972451612903;31;100;51.5999984741211
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;9;"mp2.5";56.0529466666667;30;96.7741935483871;39.9365216067846
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;10;"mp2.5";28.2115161290323;31;100;26.5779586145489
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;11;"mp2.5";18.8611466666667;30;96.7741935483871;15.5
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2015;12;"mp2.5";12.9963869230769;26;83.8709677419355;10.7126807715655
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;1;"mp2.5";6.398383;30;96.7741935483871;9.39159320710408
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;2;"mp2.5";5.79757807692308;26;83.8709677419355;9.85819178923575
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;4;"mp2.5";58.4547961538462;26;83.8709677419355;38.2683963095256
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;5;"mp2.5";103.209929032258;31;100;56.9388901539455
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;6;"mp2.5";74.70425;30;96.7741935483871;57.0427626645618
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;7;"mp2.5";77.3655653333333;30;96.7741935483871;61.2652771701203
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;8;"mp2.5";54.5257516129032;31;100;54.4652779330597
"XIV";"Valdivia";"Valdivia";"Valdivia";-73.2284702731719;-39.831346661127;2016;9;"mp2.5";45.15948;30;96.7741935483871;40.914479419452
