CODIGO_COMUNA_RESIDENCIA,Year,Gender,Death_count_all_cause,Mean_age,Age group
4203,2000,Mujer,34,67.44117647058823,1+
4203,2001,Hombre,49,66.0204081632653,1+
4203,2001,Mujer,34,75.97058823529412,1+
4203,2002,Hombre,63,64.87301587301587,1+
4203,2002,Mujer,33,68.36363636363636,1+
4203,2003,Hombre,41,70.5609756097561,1+
4203,2003,Mujer,30,70.86666666666666,1+
4203,2004,Hombre,48,68.89583333333333,1+
4203,2004,Mujer,30,72.63333333333334,1+
4203,2005,Hombre,49,67.3061224489796,1+
4203,2005,Mujer,46,75.08695652173913,1+
4203,2006,Hombre,57,65.7719298245614,1+
4203,2006,Mujer,48,68.29166666666667,1+
4203,2007,Hombre,64,66.734375,1+
4203,2007,Mujer,37,70.32432432432432,1+
4203,2008,Hombre,55,70.81818181818181,1+
4203,2008,Mujer,45,72.53333333333333,1+
4203,2009,Hombre,62,67.54838709677419,1+
4203,2009,Mujer,47,74.31914893617021,1+
4203,2010,Hombre,66,66.92424242424242,1+
4203,2010,Mujer,52,69.25,1+
4203,2011,Hombre,64,63.34375,1+
4203,2011,Mujer,46,70.5,1+
4203,2012,Hombre,55,66.85454545454546,1+
4203,2012,Mujer,57,71.70175438596492,1+
4203,2013,Hombre,47,71.06382978723404,1+
4203,2013,Mujer,31,77.83870967741936,1+
4203,2014,Hombre,63,66.04761904761905,1+
4203,2014,Mujer,48,74.95833333333333,1+
4203,2015,Hombre,67,69.3731343283582,1+
4203,2015,Mujer,54,74.25925925925925,1+
4203,2016,Hombre,74,66.41891891891892,1+
4203,2016,Mujer,43,78.67441860465117,1+
4203,2017,Hombre,67,72.41791044776119,1+
4203,2017,Mujer,63,76.11111111111111,1+
4203,2018,Hombre,72,66.84722222222223,1+
4203,2018,Mujer,47,73.7872340425532,1+
4203,2019,Hombre,69,72.6376811594203,1+
4203,2019,Mujer,68,78.17647058823529,1+
4204,1990,Hombre,81,64.51851851851852,1+
4204,1990,Mujer,64,72.15625,1+
4204,1991,Hombre,84,67.5952380952381,1+
4204,1991,Mujer,53,69.69811320754717,1+
4204,1992,Hombre,78,67.3974358974359,1+
4204,1992,Mujer,55,71.34545454545454,1+
4204,1993,Hombre,76,69.96052631578948,1+
4204,1993,Mujer,66,73.87878787878788,1+
4204,1994,Hombre,80,66.925,1+
4204,1994,Mujer,64,71.109375,1+
4204,1995,Hombre,82,67.3780487804878,1+
4204,1995,Mujer,62,68.37096774193549,1+
4204,1996,Hombre,71,67.4225352112676,1+
4204,1996,Mujer,47,71.70212765957447,1+
4204,1997,Hombre,61,63.0655737704918,1+
4204,1997,Mujer,52,70.48076923076923,1+
4204,1998,Hombre,80,70.4875,1+
4204,1998,Mujer,47,74.70212765957447,1+
4204,1999,Hombre,72,71.43055555555556,1+
4204,1999,Mujer,61,72.18032786885246,1+
4204,2000,Hombre,65,69.56923076923077,1+
4204,2000,Mujer,58,71.87931034482759,1+
4204,2001,Hombre,62,66.41935483870968,1+
4204,2001,Mujer,77,74.96103896103897,1+
4204,2002,Hombre,64,71.0625,1+
4204,2002,Mujer,64,73.359375,1+
4204,2003,Hombre,74,67.54054054054055,1+
4204,2003,Mujer,58,73.62068965517241,1+
4204,2004,Hombre,79,70.46835443037975,1+
4204,2004,Mujer,50,74.88,1+
4204,2005,Hombre,66,68.07575757575758,1+
4204,2005,Mujer,60,74.3,1+
4204,2006,Hombre,74,70.13513513513513,1+
4204,2006,Mujer,57,76.12280701754386,1+
4204,2007,Hombre,66,69.48484848484848,1+
4204,2007,Mujer,71,74.59154929577464,1+
4204,2008,Hombre,92,67.06521739130434,1+
4204,2008,Mujer,50,75.12,1+
4204,2009,Hombre,93,71.13978494623656,1+
4204,2009,Mujer,58,69.01724137931035,1+
4204,2010,Hombre,83,68.3132530120482,1+
4204,2010,Mujer,67,75.67164179104478,1+
4204,2011,Hombre,83,70.86746987951807,1+
4204,2011,Mujer,67,75.16417910447761,1+
4204,2012,Hombre,73,71.67123287671232,1+
4204,2012,Mujer,70,74.22857142857143,1+
4204,2013,Hombre,75,69.29333333333334,1+
4204,2013,Mujer,70,78.27142857142857,1+
4204,2014,Hombre,83,71.01204819277109,1+
4204,2014,Mujer,60,70.76666666666667,1+
4204,2015,Hombre,76,70.97368421052632,1+
4204,2015,Mujer,59,75.89830508474576,1+
4204,2016,Hombre,95,72.67368421052632,1+
4204,2016,Mujer,77,73.7012987012987,1+
4204,2017,Hombre,66,71.8030303030303,1+
4204,2017,Mujer,69,74.94202898550725,1+
4204,2018,Hombre,83,70.57831325301204,1+
4204,2018,Mujer,74,78.43243243243244,1+
4204,2019,Hombre,104,73.01923076923077,1+
4204,2019,Mujer,97,76.5360824742268,1+
4301,1990,Hombre,220,67.05,1+
4301,1990,Mujer,202,69.89108910891089,1+
4301,1991,Hombre,229,63.21834061135371,1+
4301,1991,Mujer,190,69.52105263157895,1+
4301,1992,Hombre,243,66.61316872427983,1+
4301,1992,Mujer,181,71.0828729281768,1+
4301,1993,Hombre,263,64.36501901140684,1+
4301,1993,Mujer,201,72.86069651741293,1+
4301,1994,Hombre,239,65.94979079497908,1+
4301,1994,Mujer,186,73.22043010752688,1+
4301,1995,Hombre,250,65.512,1+
4301,1995,Mujer,217,73.42396313364056,1+
4301,1996,Hombre,237,67.29113924050633,1+
4301,1996,Mujer,220,72.46818181818182,1+
4301,1997,Hombre,258,66.86434108527132,1+
4301,1997,Mujer,227,74.3920704845815,1+
4301,1998,Hombre,271,66.36531365313652,1+
4301,1998,Mujer,217,74.88018433179724,1+
4301,1999,Hombre,262,65.8473282442748,1+
4301,1999,Mujer,249,71.02008032128514,1+
4301,2000,Hombre,282,68.7517730496454,1+
4301,2000,Mujer,222,73.12162162162163,1+
4301,2001,Hombre,266,65.87593984962406,1+
4301,2001,Mujer,227,72.63436123348018,1+
4301,2002,Hombre,273,67.87545787545787,1+
4301,2002,Mujer,183,73.6775956284153,1+
4301,2003,Hombre,260,69.01538461538462,1+
4301,2003,Mujer,243,73.01234567901234,1+
4301,2004,Hombre,277,69.30324909747293,1+
4301,2004,Mujer,222,73.31531531531532,1+
4301,2005,Hombre,264,68.65151515151516,1+
4301,2005,Mujer,239,73.8702928870293,1+
4301,2006,Hombre,286,67.67132867132867,1+
4301,2006,Mujer,221,74.88235294117646,1+
4301,2007,Hombre,311,67.84565916398714,1+
4301,2007,Mujer,269,74.99628252788104,1+
4301,2008,Hombre,315,66.66031746031746,1+
4301,2008,Mujer,267,74.07116104868913,1+
4301,2009,Hombre,314,69.171974522293,1+
4301,2009,Mujer,266,74.7593984962406,1+
4301,2010,Hombre,311,69.08681672025723,1+
4301,2010,Mujer,294,74.02721088435374,1+
4301,2011,Hombre,313,68.75399361022365,1+
4301,2011,Mujer,284,77.02816901408451,1+
4301,2012,Hombre,370,69.52432432432433,1+
4301,2012,Mujer,291,75.78694158075601,1+
4301,2013,Hombre,380,69.82105263157895,1+
4301,2013,Mujer,264,75.29166666666667,1+
4301,2014,Hombre,341,70.21700879765396,1+
4301,2014,Mujer,294,76.07142857142857,1+
4301,2015,Hombre,379,70.4802110817942,1+
4301,2015,Mujer,269,74.78810408921933,1+
4301,2016,Hombre,334,70.87125748502994,1+
4301,2016,Mujer,295,74.60338983050848,1+
4301,2017,Hombre,382,72.2696335078534,1+
4301,2017,Mujer,341,76.02932551319648,1+
4301,2018,Hombre,385,71.46493506493506,1+
4301,2018,Mujer,320,77.01875,1+
4301,2019,Hombre,381,70.80839895013123,1+
4301,2019,Mujer,321,77.29906542056075,1+
4302,1990,Hombre,41,73.63414634146342,1+
4302,1990,Mujer,50,69.76,1+
4302,1991,Hombre,48,64.9375,1+
4302,1991,Mujer,41,73.41463414634147,1+
4302,1992,Hombre,42,70.5952380952381,1+
4302,1992,Mujer,41,75.8048780487805,1+
4302,1993,Hombre,50,71.9,1+
4302,1993,Mujer,32,77.4375,1+
4302,1994,Hombre,50,67.32,1+
4302,1994,Mujer,50,77.44,1+
4302,1995,Hombre,64,67.59375,1+
4302,1995,Mujer,56,70.19642857142857,1+
4302,1996,Hombre,60,68.21666666666667,1+
4302,1996,Mujer,36,72.11111111111111,1+
4302,1997,Hombre,54,70.0925925925926,1+
4302,1997,Mujer,44,76.11363636363636,1+
4302,1998,Hombre,55,69.07272727272728,1+
4302,1998,Mujer,47,72.44680851063829,1+
4302,1999,Hombre,57,67.80701754385964,1+
4302,1999,Mujer,40,78.3,1+
4302,2000,Hombre,48,70.08333333333333,1+
4302,2000,Mujer,42,77.23809523809524,1+
4302,2001,Hombre,43,69.62790697674419,1+
4302,2001,Mujer,45,76.4,1+
4302,2002,Hombre,49,67.24489795918367,1+
4302,2002,Mujer,51,75.33333333333333,1+
4302,2003,Hombre,57,69.14035087719299,1+
4302,2003,Mujer,49,78.63265306122449,1+
4302,2004,Hombre,61,74.59016393442623,1+
4302,2004,Mujer,54,75.42592592592592,1+
4302,2005,Hombre,48,67.58333333333333,1+
4302,2005,Mujer,43,76.5813953488372,1+
4302,2006,Hombre,55,71.01818181818182,1+
4302,2006,Mujer,42,76.21428571428571,1+
4302,2007,Hombre,65,71.81538461538462,1+
4302,2007,Mujer,35,79.2,1+
4302,2008,Hombre,53,71.9622641509434,1+
4302,2008,Mujer,53,77.58490566037736,1+
4302,2009,Hombre,50,69.18,1+
4302,2009,Mujer,42,77.80952380952381,1+
4302,2010,Hombre,59,72.89830508474576,1+
4302,2010,Mujer,49,76.48979591836735,1+
4302,2011,Hombre,50,74.6,1+
4302,2011,Mujer,49,80.91836734693878,1+
4302,2012,Hombre,51,70.25490196078431,1+
4302,2012,Mujer,53,80.13207547169812,1+
4302,2013,Hombre,58,73.15517241379311,1+
4302,2013,Mujer,57,81.98245614035088,1+
4302,2014,Hombre,60,73.5,1+
4302,2014,Mujer,47,80.44680851063829,1+
4302,2015,Hombre,65,75.15384615384616,1+
4302,2015,Mujer,36,82.83333333333333,1+
4302,2016,Hombre,59,79.32203389830508,1+
4302,2016,Mujer,61,76.81967213114754,1+
4302,2017,Hombre,67,72.29850746268657,1+
4302,2017,Mujer,47,81.51063829787235,1+
4302,2018,Hombre,70,75.97142857142858,1+
4302,2018,Mujer,47,77.25531914893617,1+
4302,2019,Hombre,66,72.5909090909091,1+
4302,2019,Mujer,46,82.21739130434783,1+
4303,1990,Hombre,72,63.69444444444444,1+
4303,1990,Mujer,60,71.93333333333334,1+
4303,1991,Hombre,74,69.82432432432432,1+
4303,1991,Mujer,68,70.6470588235294,1+
4303,1992,Hombre,88,64.0,1+
4303,1992,Mujer,50,70.52,1+
4303,1993,Hombre,72,65.83333333333333,1+
4303,1993,Mujer,77,69.98701298701299,1+
4303,1994,Hombre,81,67.72839506172839,1+
4303,1994,Mujer,41,72.7560975609756,1+
4303,1995,Hombre,65,70.49230769230769,1+
4303,1995,Mujer,51,68.56862745098039,1+
4303,1996,Hombre,80,63.025,1+
4303,1996,Mujer,72,72.44444444444444,1+
4303,1997,Hombre,99,65.97979797979798,1+
4303,1997,Mujer,59,67.38983050847457,1+
4303,1998,Hombre,85,62.88235294117647,1+
4303,1998,Mujer,51,73.3921568627451,1+
4303,1999,Hombre,69,68.33333333333333,1+
4303,1999,Mujer,49,71.95918367346938,1+
4303,2000,Hombre,83,67.42168674698796,1+
4303,2000,Mujer,53,72.56603773584905,1+
4303,2001,Hombre,87,61.85057471264368,1+
4303,2001,Mujer,73,73.36986301369863,1+
4303,2002,Hombre,79,69.07594936708861,1+
4303,2002,Mujer,55,72.03636363636363,1+
4303,2003,Hombre,76,68.67105263157895,1+
4303,2003,Mujer,72,74.02777777777777,1+
4303,2004,Hombre,79,69.37974683544304,1+
4303,2004,Mujer,77,73.51948051948052,1+
4303,2005,Hombre,92,67.67391304347827,1+
4303,2005,Mujer,57,74.75438596491227,1+
4303,2006,Hombre,88,66.98863636363636,1+
4303,2006,Mujer,68,66.98529411764706,1+
4303,2007,Hombre,87,69.70114942528735,1+
4303,2007,Mujer,64,73.359375,1+
4303,2008,Hombre,66,69.54545454545455,1+
4303,2008,Mujer,67,68.74626865671642,1+
4303,2009,Hombre,89,70.64044943820225,1+
4303,2009,Mujer,63,74.93650793650794,1+
4303,2010,Hombre,92,69.52173913043478,1+
4303,2010,Mujer,79,72.78481012658227,1+
4303,2011,Hombre,83,68.39759036144578,1+
4303,2011,Mujer,69,75.46376811594203,1+
4303,2012,Hombre,105,69.4,1+
4303,2012,Mujer,74,76.04054054054055,1+
4303,2013,Hombre,97,67.20618556701031,1+
4303,2013,Mujer,79,77.0126582278481,1+
4303,2014,Hombre,98,67.29591836734694,1+
4303,2014,Mujer,81,78.06172839506173,1+
4303,2015,Hombre,97,73.63917525773196,1+
4303,2015,Mujer,96,75.63541666666667,1+
4303,2016,Hombre,96,72.35416666666667,1+
4303,2016,Mujer,95,76.4,1+
4303,2017,Hombre,89,69.25842696629213,1+
4303,2017,Mujer,73,75.20547945205479,1+
4303,2018,Hombre,104,70.90384615384616,1+
4303,2018,Mujer,82,78.15853658536585,1+
4303,2019,Hombre,88,72.48863636363636,1+
4303,2019,Mujer,78,77.93589743589743,1+
4304,1990,Hombre,31,74.96774193548387,1+
4304,1990,Mujer,30,72.26666666666667,1+
4304,1991,Hombre,22,62.40909090909091,1+
4304,1991,Mujer,24,69.95833333333333,1+
4304,1992,Hombre,32,65.9375,1+
4304,1992,Mujer,25,71.32,1+
4304,1993,Hombre,29,56.89655172413793,1+
4304,1993,Mujer,35,71.28571428571429,1+
4304,1994,Hombre,28,64.78571428571429,1+
4304,1994,Mujer,12,79.5,1+
4304,1995,Hombre,19,66.42105263157895,1+
4304,1995,Mujer,23,69.1304347826087,1+
4304,1996,Hombre,33,72.81818181818181,1+
4304,1996,Mujer,22,72.9090909090909,1+
4304,1997,Hombre,32,63.1875,1+
4304,1997,Mujer,19,75.84210526315789,1+
4304,1998,Hombre,32,70.25,1+
4304,1998,Mujer,26,74.8076923076923,1+
4304,1999,Hombre,25,76.64,1+
4304,1999,Mujer,23,75.3913043478261,1+
4304,2000,Hombre,25,65.96,1+
4304,2000,Mujer,20,71.1,1+
4304,2001,Hombre,27,68.48148148148148,1+
4304,2001,Mujer,18,73.83333333333333,1+
4304,2002,Hombre,36,75.08333333333333,1+
4304,2002,Mujer,25,71.32,1+
4304,2003,Hombre,31,66.35483870967742,1+
4304,2003,Mujer,22,70.9090909090909,1+
4304,2004,Hombre,25,75.68,1+
4304,2004,Mujer,38,75.84210526315789,1+
4304,2005,Hombre,26,63.30769230769231,1+
4304,2005,Mujer,22,67.77272727272727,1+
4304,2006,Hombre,34,68.91176470588235,1+
4304,2006,Mujer,27,77.33333333333333,1+
4304,2007,Hombre,30,73.0,1+
4304,2007,Mujer,30,76.66666666666667,1+
4304,2008,Hombre,30,72.8,1+
4304,2008,Mujer,28,78.39285714285714,1+
4304,2009,Hombre,35,70.22857142857143,1+
4304,2009,Mujer,30,76.06666666666666,1+
4304,2010,Hombre,38,73.6842105263158,1+
4304,2010,Mujer,37,77.29729729729729,1+
4304,2011,Hombre,43,70.51162790697674,1+
4304,2011,Mujer,31,80.80645161290323,1+
4304,2012,Hombre,28,74.35714285714286,1+
4304,2012,Mujer,36,73.44444444444444,1+
4304,2013,Hombre,39,64.56410256410257,1+
4304,2013,Mujer,29,74.48275862068965,1+
4304,2014,Hombre,31,68.64516129032258,1+
4304,2014,Mujer,32,74.6875,1+
4304,2015,Hombre,39,70.56410256410257,1+
4304,2015,Mujer,30,78.33333333333333,1+
4304,2016,Hombre,43,71.74418604651163,1+
4304,2016,Mujer,18,75.38888888888889,1+
4304,2017,Hombre,33,74.66666666666667,1+
4304,2017,Mujer,31,73.7741935483871,1+
4304,2018,Hombre,40,73.325,1+
4304,2018,Mujer,24,78.75,1+
4304,2019,Hombre,35,72.71428571428571,1+
4304,2019,Mujer,29,78.48275862068965,1+
4305,1990,Hombre,10,64.1,1+
4305,1990,Mujer,21,73.9047619047619,1+
4305,1991,Hombre,14,66.21428571428571,1+
4305,1991,Mujer,15,67.86666666666666,1+
4305,1992,Hombre,28,65.03571428571429,1+
4305,1992,Mujer,21,70.38095238095238,1+
4305,1993,Hombre,22,70.81818181818181,1+
4305,1993,Mujer,10,80.0,1+
4305,1994,Hombre,13,68.76923076923077,1+
4305,1994,Mujer,11,76.0,1+
4305,1995,Hombre,17,66.05882352941177,1+
4305,1995,Mujer,10,77.7,1+
4305,1996,Hombre,20,67.2,1+
4305,1996,Mujer,15,77.86666666666666,1+
4305,1997,Hombre,14,79.28571428571429,1+
4305,1997,Mujer,16,80.0,1+
4305,1998,Hombre,15,63.2,1+
4305,1998,Mujer,17,69.76470588235294,1+
4305,1999,Hombre,11,74.45454545454545,1+
4305,1999,Mujer,17,78.29411764705883,1+
4305,2000,Hombre,18,71.16666666666667,1+
4305,2000,Mujer,14,72.14285714285714,1+
4305,2001,Hombre,15,78.0,1+
4305,2001,Mujer,10,81.2,1+
4305,2002,Hombre,15,67.53333333333333,1+
4305,2002,Mujer,17,72.05882352941177,1+
4305,2003,Hombre,17,76.05882352941177,1+
4305,2003,Mujer,15,70.73333333333333,1+
4305,2004,Hombre,22,74.54545454545455,1+
4305,2004,Mujer,10,78.3,1+
4305,2005,Hombre,24,79.125,1+
4305,2005,Mujer,13,78.6923076923077,1+
4305,2006,Hombre,13,76.23076923076923,1+
4305,2006,Mujer,14,73.14285714285714,1+
4305,2007,Hombre,22,73.4090909090909,1+
4305,2007,Mujer,13,71.07692307692308,1+
4305,2008,Hombre,22,68.5909090909091,1+
4305,2008,Mujer,14,75.71428571428571,1+
4305,2009,Hombre,14,73.0,1+
4305,2009,Mujer,14,80.78571428571429,1+
4305,2010,Hombre,22,78.68181818181819,1+
4305,2010,Mujer,13,76.61538461538461,1+
4305,2011,Hombre,26,74.1923076923077,1+
4305,2011,Mujer,9,74.77777777777777,1+
4305,2012,Hombre,15,74.73333333333333,1+
4305,2012,Mujer,20,78.2,1+
4305,2013,Hombre,21,76.0,1+
4305,2013,Mujer,16,76.6875,1+
4305,2014,Hombre,24,72.58333333333333,1+
4305,2014,Mujer,14,76.78571428571429,1+
4305,2015,Hombre,17,73.47058823529412,1+
4305,2015,Mujer,22,77.81818181818181,1+
4305,2016,Hombre,22,75.5909090909091,1+
4305,2016,Mujer,14,78.64285714285714,1+
4305,2017,Hombre,17,77.82352941176471,1+
4305,2017,Mujer,21,85.9047619047619,1+
4305,2018,Hombre,18,78.05555555555556,1+
4305,2018,Mujer,20,76.8,1+
4305,2019,Hombre,14,81.28571428571429,1+
4305,2019,Mujer,16,75.0625,1+
5101,1990,Hombre,1114,63.77019748653501,1+
5101,1990,Mujer,968,70.97004132231405,1+
5101,1991,Hombre,1052,64.00285171102662,1+
5101,1991,Mujer,923,71.00216684723728,1+
5101,1992,Hombre,1013,65.10562685093781,1+
5101,1992,Mujer,963,71.66666666666667,1+
5101,1993,Hombre,1080,63.67962962962963,1+
5101,1993,Mujer,906,72.46026490066225,1+
5101,1994,Hombre,1067,65.12746016869728,1+
5101,1994,Mujer,931,71.68313641245972,1+
5101,1995,Hombre,1093,63.9423604757548,1+
5101,1995,Mujer,975,72.02461538461539,1+
5101,1996,Hombre,1097,64.06745670009116,1+
5101,1996,Mujer,952,72.55672268907563,1+
5101,1997,Hombre,1062,65.90677966101696,1+
5101,1997,Mujer,933,72.2572347266881,1+
5101,1998,Hombre,1060,66.90094339622641,1+
5101,1998,Mujer,952,73.3140756302521,1+
5101,1999,Hombre,1042,66.44817658349328,1+
5101,1999,Mujer,1077,73.93036211699165,1+
5101,2000,Hombre,986,66.78701825557809,1+
5101,2000,Mujer,914,72.92669584245077,1+
5101,2001,Hombre,1035,65.67246376811595,1+
5101,2001,Mujer,937,73.67342582710779,1+
5101,2002,Hombre,953,67.53725078698845,1+
5101,2002,Mujer,925,74.0572972972973,1+
5101,2003,Hombre,1002,66.4311377245509,1+
5101,2003,Mujer,977,74.44012282497441,1+
5101,2004,Hombre,1035,67.05024154589373,1+
5101,2004,Mujer,921,73.41150922909881,1+
5101,2005,Hombre,1005,68.10348258706468,1+
5101,2005,Mujer,929,75.1205597416577,1+
5101,2006,Hombre,1026,66.80896686159844,1+
5101,2006,Mujer,959,75.17831074035453,1+
5101,2007,Hombre,1078,68.61966604823748,1+
5101,2007,Mujer,1105,75.60995475113123,1+
5101,2008,Hombre,1050,67.3952380952381,1+
5101,2008,Mujer,966,74.96376811594203,1+
5101,2009,Hombre,1130,67.18053097345133,1+
5101,2009,Mujer,1026,76.29142300194931,1+
5101,2010,Hombre,1113,67.91015274034142,1+
5101,2010,Mujer,1021,76.05876591576886,1+
5101,2011,Hombre,1055,68.53744075829384,1+
5101,2011,Mujer,1056,75.90625,1+
5101,2012,Hombre,1061,69.52214891611688,1+
5101,2012,Mujer,1107,75.97199638663054,1+
5101,2013,Hombre,1039,68.16361886429259,1+
5101,2013,Mujer,1057,75.6480605487228,1+
5101,2014,Hombre,1142,68.77495621716287,1+
5101,2014,Mujer,1080,77.96851851851852,1+
5101,2015,Hombre,1082,68.95101663585952,1+
5101,2015,Mujer,1026,76.73781676413256,1+
5101,2016,Hombre,1154,69.53032928942808,1+
5101,2016,Mujer,1036,77.34555984555985,1+
5101,2017,Hombre,1156,69.49826989619378,1+
5101,2017,Mujer,1088,77.34283088235294,1+
5101,2018,Hombre,1171,70.53543979504697,1+
5101,2018,Mujer,1104,77.17934782608695,1+
5101,2019,Hombre,1142,69.36252189141857,1+
5101,2019,Mujer,1135,77.01409691629956,1+
5102,1990,Hombre,67,66.67164179104478,1+
5102,1990,Mujer,42,62.19047619047619,1+
5102,1991,Hombre,68,63.35294117647059,1+
5102,1991,Mujer,37,74.54054054054055,1+
5102,1992,Hombre,60,67.48333333333333,1+
5102,1992,Mujer,44,65.47727272727273,1+
5102,1993,Hombre,65,66.92307692307692,1+
5102,1993,Mujer,38,67.10526315789474,1+
5102,1994,Hombre,69,66.6376811594203,1+
5102,1994,Mujer,44,70.29545454545455,1+
5102,1995,Hombre,63,66.3015873015873,1+
5102,1995,Mujer,41,70.95121951219512,1+
5102,1996,Hombre,52,60.42307692307692,1+
5102,1996,Mujer,46,72.5,1+
5102,1997,Hombre,52,66.65384615384616,1+
5102,1997,Mujer,43,70.53488372093024,1+
5102,1998,Hombre,61,66.0327868852459,1+
5102,1998,Mujer,34,72.41176470588235,1+
5102,1999,Hombre,69,72.04347826086956,1+
5102,1999,Mujer,56,75.96428571428571,1+
5102,2000,Hombre,68,66.72058823529412,1+
5102,2000,Mujer,31,75.93548387096774,1+
5102,2001,Hombre,54,69.33333333333333,1+
5102,2001,Mujer,44,72.63636363636364,1+
5102,2002,Hombre,65,67.16923076923077,1+
5102,2002,Mujer,57,72.94736842105263,1+
5102,2003,Hombre,80,64.475,1+
5102,2003,Mujer,55,72.12727272727273,1+
5102,2004,Hombre,75,68.97333333333333,1+
5102,2004,Mujer,54,75.77777777777777,1+
5102,2005,Hombre,63,68.26984126984127,1+
5102,2005,Mujer,55,75.56363636363636,1+
5102,2006,Hombre,85,69.30588235294118,1+
5102,2006,Mujer,54,70.96296296296296,1+
5102,2007,Hombre,75,68.61333333333333,1+
5102,2007,Mujer,50,72.84,1+
5102,2008,Hombre,63,68.47619047619048,1+
5102,2008,Mujer,49,74.46938775510205,1+
5102,2009,Hombre,64,72.078125,1+
5102,2009,Mujer,57,75.94736842105263,1+
5102,2010,Hombre,76,68.90789473684211,1+
5102,2010,Mujer,55,72.36363636363636,1+
5102,2011,Hombre,61,69.9672131147541,1+
5102,2011,Mujer,66,72.24242424242425,1+
5102,2012,Hombre,66,71.34848484848484,1+
5102,2012,Mujer,62,75.75806451612904,1+
5102,2013,Hombre,74,71.35135135135135,1+
5102,2013,Mujer,74,75.27027027027027,1+
5102,2014,Hombre,80,73.7625,1+
5102,2014,Mujer,66,72.6969696969697,1+
5102,2015,Hombre,88,70.6590909090909,1+
5102,2015,Mujer,60,75.41666666666667,1+
5102,2016,Hombre,85,73.04705882352941,1+
5102,2016,Mujer,70,77.12857142857143,1+
5102,2017,Hombre,97,75.72164948453609,1+
5102,2017,Mujer,75,77.92,1+
5102,2018,Hombre,85,72.23529411764706,1+
5102,2018,Mujer,62,78.14516129032258,1+
5102,2019,Hombre,91,72.10989010989012,1+
5102,2019,Mujer,79,78.12658227848101,1+
5103,1997,Hombre,42,64.69047619047619,1+
5103,1997,Mujer,37,72.8108108108108,1+
5103,1998,Hombre,62,65.64516129032258,1+
5103,1998,Mujer,53,68.50943396226415,1+
5103,1999,Hombre,69,64.02898550724638,1+
5103,1999,Mujer,65,73.23076923076923,1+
5103,2000,Hombre,62,64.35483870967742,1+
5103,2000,Mujer,56,74.08928571428571,1+
5103,2001,Hombre,61,63.75409836065574,1+
5103,2001,Mujer,39,74.43589743589743,1+
5103,2002,Hombre,76,63.56578947368421,1+
5103,2002,Mujer,59,71.50847457627118,1+
5103,2003,Hombre,72,68.20833333333333,1+
5103,2003,Mujer,60,73.71666666666667,1+
5103,2004,Hombre,79,64.62025316455696,1+
5103,2004,Mujer,66,77.10606060606061,1+
5103,2005,Hombre,80,66.2625,1+
5103,2005,Mujer,56,72.5,1+
5103,2006,Hombre,86,68.01162790697674,1+
5103,2006,Mujer,59,73.37288135593221,1+
5103,2007,Hombre,75,67.81333333333333,1+
5103,2007,Mujer,82,72.8048780487805,1+
5103,2008,Hombre,90,70.84444444444445,1+
5103,2008,Mujer,82,73.10975609756098,1+
5103,2009,Hombre,86,70.19767441860465,1+
5103,2009,Mujer,69,79.94202898550725,1+
5103,2010,Hombre,99,70.84848484848484,1+
5103,2010,Mujer,88,69.88636363636364,1+
5103,2011,Hombre,78,68.3076923076923,1+
5103,2011,Mujer,77,73.42857142857143,1+
5103,2012,Hombre,105,69.06666666666666,1+
5103,2012,Mujer,109,77.66055045871559,1+
5103,2013,Hombre,109,68.39449541284404,1+
5103,2013,Mujer,97,75.65979381443299,1+
5103,2014,Hombre,104,68.875,1+
5103,2014,Mujer,107,75.69158878504673,1+
5103,2015,Hombre,106,66.95283018867924,1+
5103,2015,Mujer,106,75.14150943396227,1+
5103,2016,Hombre,96,69.73958333333333,1+
5103,2016,Mujer,101,74.33663366336634,1+
5103,2017,Hombre,121,70.73553719008264,1+
5103,2017,Mujer,92,76.44565217391305,1+
5103,2018,Hombre,128,70.609375,1+
5103,2018,Mujer,94,75.81914893617021,1+
5103,2019,Hombre,105,70.98095238095237,1+
5103,2019,Mujer,98,76.1734693877551,1+
5104,1990,Hombre,2,52.5,1+
5104,1990,Mujer,2,78.0,1+
5104,1991,Hombre,2,63.5,1+
5104,1991,Mujer,1,40.0,1+
5104,1992,Hombre,1,77.0,1+
5104,1993,Hombre,2,45.0,1+
5104,1994,Mujer,1,66.0,1+
5104,1995,Hombre,3,68.33333333333333,1+
5104,1996,Hombre,1,72.0,1+
5104,1997,Hombre,1,10.0,1+
5104,1998,Hombre,1,62.0,1+
5104,1999,Hombre,1,48.0,1+
5104,2000,Hombre,4,71.75,1+
5104,2000,Mujer,1,82.0,1+
5104,2001,Mujer,1,72.0,1+
5104,2002,Hombre,3,48.666666666666664,1+
5104,2003,Hombre,3,51.333333333333336,1+
5104,2003,Mujer,4,75.5,1+
5104,2004,Hombre,1,76.0,1+
5104,2004,Mujer,1,60.0,1+
5104,2006,Hombre,1,87.0,1+
5104,2006,Mujer,1,68.0,1+
5104,2008,Hombre,1,59.0,1+
5104,2008,Mujer,3,84.0,1+
5104,2009,Hombre,3,72.0,1+
5104,2010,Hombre,5,61.6,1+
5104,2010,Mujer,5,51.4,1+
5104,2012,Hombre,4,57.25,1+
5104,2013,Hombre,2,83.5,1+
5104,2013,Mujer,1,96.0,1+
5104,2014,Hombre,2,86.0,1+
